,Unnamed: 0,text,id,created_at,date,month
2091,2092,"Wie sagt man ,, die Hoffnungen stirbt … 🤔🤔🤔🤔@KlimaGesundheit @UNKlima @klimawandel https://t.co/vV3viqfgrC",1.4519915766291003e+18,2021-10-23T19:19:03.000Z,2021-10-23 19:19:03+00:00,10
2092,2093,"@healthforfuture in Berlin dabei beim #Klimastreik!  #IhrLasstUnsKeineWahl
""Der Klimawandel ist die größte globale Gesundheitsbedrohung des 21. Jahrhunderts"" https://t.co/xoKDlmPK4H",1.4519915452347963e+18,2021-10-23T19:18:55.000Z,2021-10-23 19:18:55+00:00,10
2093,2094,"Prinz #Charles warnt vor einem ablaufenden Zeitfenster, um den #Klimawandel zu stoppen.
Die Pandemie habe verdeutlicht, dass „menschliche Gesundheit, Planetengesundheit und wirtschaftliche Gesundheit auf fundamentale Weise miteinander verbunden“ seien. https://t.co/ANF32rcOO6",1.4519345218809815e+18,2021-10-23T15:32:20.000Z,2021-10-23 15:32:20+00:00,10
2094,2095,Klimawandel: Gesundheitsprobleme durch globale Erwärmung nehmen zu https://t.co/6G2MllF6ib https://t.co/5bkZ3HSJdA,1.4523441580231311e+18,2021-10-24T18:40:05.000Z,2021-10-24 18:40:05+00:00,10
2095,2096,"Was in der Diskussion über #Klimawandel aktuell noch viel zu kurz kommt: Die Auswirkungen von extremen Wetterereignissen auf die Gesundheit von Menschen. Ich fürchte ja, dass uns dieses Thema noch massiv beschäftigen wird. #planetareGesundheit https://t.co/se9cDvkyYF",1.4523162031002993e+18,2021-10-24T16:49:00.000Z,2021-10-24 16:49:00+00:00,10
2096,2097,"Start @WorldHealthSmt hybrid in Berlin @ChariteBerlin mit ca 6.000 TN: 
✅Pandemie-Bekämpfung/Prävention
✅Deutschland, Europas und @WHO’s Rollen in globaler Gesundheit
✅Impfgerechtigkeit
✅Klimawandel
✅Gesundheit
Eröffnung abends: Stream 18-19:30 Uhr https://t.co/mPC3rtClfq",1.452269448073732e+18,2021-10-24T13:43:12.000Z,2021-10-24 13:43:12+00:00,10
2097,2098,"@unrealMerkel DIE GESUNDHEIT IST UNS TEUER,WIR MACHE NE VERMÖGENSSTEUER ! GERECHTIGKEIT JETZT-EUROPA PASS GRENZEN -TÖTEN TÄGLICH !   WAS WIR ÄNDERN MÜSSEN 'SYSTEM WECHSEL NICH KLIMAWANDEL -AFRICA-EUROPE INTERACT-WIR HABEN PLATZ ! # GO VEGAN JETZT !",1.452255678312198e+18,2021-10-24T12:48:29.000Z,2021-10-24 12:48:29+00:00,10
2098,2099,"@RalfSchumache17 Es geht beim „ vom Menschen gemachten Klimawandel “ nicht um das Klima genau so wie es bei Corona nicht um die Gesundheit der Menschen geht.

‼️ MENSCHEN LEUTE, WACHT ENDLICH AUF ‼️",1.452233710355587e+18,2021-10-24T11:21:12.000Z,2021-10-24 11:21:12+00:00,10
2099,2100,"Warum ist es wichtig, dass verschiedene soziale Bewegungen zusammenarbeiten? Die Krisen unsere Zeit, ob im Gesundheitswesen, in der Landwirtschaft, beim Klimawandel, oder Ungleichheit haben eine Ursache: Profite werden vor Mensch und Planet gestellt. #solidarischgehtanders https://t.co/OIr39TR5kB",1.452227871267754e+18,2021-10-24T10:58:00.000Z,2021-10-24 10:58:00+00:00,10
2100,2101,"Gesundheitssysteme nicht für Klimawandel gerüstet

So das Ergebnis des aktuellen ""Lancet-Countdown"" - Berichtes.
Nur 0,3% aller Gelder für Anpassung an den #Klimawandel fließen in Gesundheitssysteme.

#KlimakriseIstJetzt #Gesundheit #Klimawandelfolgen
 https://t.co/rH8OB0MHPd",1.4522047979276083e+18,2021-10-24T09:26:19.000Z,2021-10-24 09:26:19+00:00,10
2101,2102,"""Es ist nicht so, dass Klimaschutz teuer ist und der Staat über höhere Steuern auf fossile Energiequellen den Klimaschutz finanziert. Sondern der Klimawandel durch fossile Energieträger verursacht die Kosten f. Umwelt, Gesundheit, Wirtschaft."" @MFratzscher
https://t.co/wTu8ivVWG7",1.4526066283358495e+18,2021-10-25T12:03:02.000Z,2021-10-25 12:03:02+00:00,10
2102,2103,".@jensspahn beim @WorldHealthSmt: ""Dies war nicht die letzte #Pandemie. Nicht zuletzt der #Klimawandel wird die #GlobaleGesundheit auch in Zukunft bedrohen. Wir sollten den #WHS2021 nutzen, um internationale Zusammenarbeit zu stärken &amp; weiterzuentwickeln."" https://t.co/VzjDPx0Byj https://t.co/Z0V1JW63JK",1.4525663754242703e+18,2021-10-25T09:23:05.000Z,2021-10-25 09:23:05+00:00,10
2103,2104,Gesundheitssysteme nicht für Klimawandel gerüstet https://t.co/XbnGUS826R,1.4525116633207027e+18,2021-10-25T05:45:41.000Z,2021-10-25 05:45:41+00:00,10
2104,2105,"@Akadierin Ja, Susanna. Mit der Impfung wäre das mit gesundem Menschenverstand ein Klacks. Für diejenigen, die sich aus medizinischen Gründen nicht impfen lassen können, können wir und unser Gesundheitssystem sorgen, hier in der Schweiz. Beim Klimawandel ist es etwas komplizierter….",1.452771270303658e+18,2021-10-25T22:57:16.000Z,2021-10-25 22:57:16+00:00,10
2105,2106,"@LAEKHpresse

""Zur #Diagnose gehört aber auch die Benennung der gestiegenen Morbidität und Mortalität durch den #Klimawandel."" 

Die #Klimakrise ist da und bedroht unsere Gesundheit. Gut, dass immer mehr Ärzt*innen die Bedrohung wahrnehmen!",1.4527239760866383e+18,2021-10-25T19:49:20.000Z,2021-10-25 19:49:20+00:00,10
2106,2107,"Online Zeitung lesen:

Politik: Corona, Klimawandel
Gesellschaft: Corona, Klimawandel
Wirtschaft: Corona, Klimawandel
Wissen: Corona, Klimawandel
Gesundheit: Corona, Klimawandel

🤔",1.452682899921191e+18,2021-10-25T17:06:07.000Z,2021-10-25 17:06:07+00:00,10
2107,2108,"@tacito_el Positive Externalitäten würden die persönlichen Vorlieben einiger Bürger höher werten als die anderer. Objektiv negative Externalitäten (Klimawandel, Gesundheitsrisiken) kombiniert mit der Subvention des Individuums (aka Sozialstaat) sind da effizienter und leichter vermittelbar.",1.4526631594336625e+18,2021-10-25T15:47:41.000Z,2021-10-25 15:47:41+00:00,10
2108,2109,"Gesundheitssysteme nicht für Klimawandel gerüstet https://t.co/DHhWb2zRVa 

Aha...davon hört/liest mensch sonst wenig...noch garnicht darüber so nachgedacht.. .🤔",1.4526586750012703e+18,2021-10-25T15:29:51.000Z,2021-10-25 15:29:51+00:00,10
2109,2110,"@Leonie61359764 @Haeckelgym Großartig🙌

Wir Jungen (&amp; Mädchen) müssen zusammenhalten😜

Wir müssen nicht nur die #Zukunft der #Menschheit retten, sondern auch #Leben &amp; #Gesundheit der heutigen #Generationen, da die #Regierung alles verschläft😴🇩🇪🆘
#Klimawandel #Klimaschutz 
#MECFS 
https://t.co/KYZxK7xZJ9",1.4526420922206577e+18,2021-10-25T14:23:58.000Z,2021-10-25 14:23:58+00:00,10
2110,2111,"Verschläft #Stadtentwicklung #Lübeck bei #Airport 🚅Lübeck-Blankensee #Flughafen #Gesundheitsflughafen,bei #Lübecker #Hafen den  #Klimaschutz,  #Klimaneutralität in #SchleswigHolstein #Vision2030?🇩🇪""Wir sind alle im selben Boot"".#Port #Klimawandel Experten🇬🇧#Climate #protection👇 https://t.co/Mk2Jhhy05M https://t.co/EoQ05nL5ku",1.4526152220411945e+18,2021-10-25T12:37:11.000Z,2021-10-25 12:37:11+00:00,10
2111,2112,"Auf dem World Health Summit warnt UNICEF-Gesundheitsdirektor @AbouKampo davor, dass aktuelle Krisen wie der Klimawandel &amp; die #Covid19-Pandemie uns erst an unsere generelle Pflicht erinnern müssen: Unseren Kindern eine gute und sichere Zukunft zu ermöglichen. #WHS2021 https://t.co/mAjNwaF7bI",1.4529849511132283e+18,2021-10-26T13:06:22.000Z,2021-10-26 13:06:22+00:00,10
2112,2113,@Plaid_Merkel DER KLIMAWANDEL GEFÄHRDET UNSERE GESUNDHEIT.AKTIONSPLÄNE LIEGEN SEIT LANGEM VOR.EIN BÜNDNIS AUS MEDIZIN UND FORSCHUNG FORDERT VON DER POLITIK :SETZT SIE ENDLICH UM -DIAGNOSE : KEIN MITTEL GEGEN HITZESCHOCKS.,1.4529737387738604e+18,2021-10-26T12:21:48.000Z,2021-10-26 12:21:48+00:00,10
2113,2114,"Wie stark beeinflusst der #Klimawandel die Gesundheit. Eine neue Lancet-Studie warnt vor den Folgen. 
https://t.co/tWVRl7JP4r",1.452958885552271e+18,2021-10-26T11:22:47.000Z,2021-10-26 11:22:47+00:00,10
2114,2115,"@Musician1980 nur den Einwurf mit dem Tempolimit von dem Menschen von Siemens fand ich zu kurz gedacht, wo doch @c_drosten so schön anschaulich gemacht hat, dass Klimawandel, Biodiversitätskrise, Zoonosen und globale Gesundheit zusammenhängen.",1.452952076544262e+18,2021-10-26T10:55:44.000Z,2021-10-26 10:55:44+00:00,10
2115,2116,"„Der #Gesundheitssektor selbst ist hierbei mit zirka fünf Prozent an den weltweiten Treibhausgasemissionen beteiligt und somit in relevantem Maße mitverantwortlich für den menschengemachten #Klimawandel.“ - Ferdinand Lehmann @KlimaGesundheit 
Mehr lesen: https://t.co/9WfWb3uHi2",1.452947855329665e+18,2021-10-26T10:38:57.000Z,2021-10-26 10:38:57+00:00,10
2116,2117,"Am 28.10. um 16 Uhr wird der @LancetCountdown Policy Brief DE 2021 vorgestellt. Von #CharitéBerlin erläutert und diskutiert mit: @sabine_gabrysch, Professorin für #Klimawandel und #Gesundheit. Weitere Infos: 👇 @PIK_Klima https://t.co/87q3IHDnAZ",1.4529384760647516e+18,2021-10-26T10:01:41.000Z,2021-10-26 10:01:41+00:00,10
2117,2118,"Deutlicher kann man es nicht sagen:Es geht nicht um den Gesundheitsschutz, nein es geht um den Glauben an den Klimawandel, wokes Leben, Genderglaube, der ganzheitlichen Unterwerfung unter einer Ideologie. =Sozialismus-
/Kommunismus https://t.co/J8bJ9Gab0K",1.4529135742680965e+18,2021-10-26T08:22:44.000Z,2021-10-26 08:22:44+00:00,10
2118,2119,"Der Gesundheitssektor ist mit ca. 5% an den weltweiten #Treibhausgasemissionen beteiligt und somit in relevantem Maße mitverantwortlich für den menschengemachten Klimawandel, schreibt Ferdinand Lehmann von @KlimaGesundheit im heutigen #Standpunkt. https://t.co/2xREmUahTp",1.4529126257387274e+18,2021-10-26T08:18:58.000Z,2021-10-26 08:18:58+00:00,10
2119,2120,Im #Tagesticket-#Podcast schauen wir heute mal in die Zukunft: Was bedeutet der #Klimawandel für unser Leben in 30 oder 50 Jahren? Sind Städte dann noch lebenswert und wie werden sich die steigenden Temperaturen auf unsere Gesundheit auswirken? https://t.co/Ptc7ecxijv,1.4532144446795817e+18,2021-10-27T04:18:17.000Z,2021-10-27 04:18:17+00:00,10
2120,2121,"“Waldbrände, Überschwemmungen, Krankheiten: Der #Klimawandel verstärkt all das, was unsere Lebensgrundlage und Gesundheit gefährdet”, schreibt @focusonline. Die Wissenschaftler des #LancetCountdown fordern die Regierungen bei der #COP26 zum Handeln auf. 
https://t.co/gEFG1ISBhs",1.4533370989043425e+18,2021-10-27T12:25:40.000Z,2021-10-27 12:25:40+00:00,10
2121,2122,"#Gesundheitszustand der Queen ? #Queen sagt #Teilnahme an #Weltklimakonferenz @Cop26 #Cop26 in #Glasgow ab via @RND_de
https://t.co/aro09qa3OW  #Cop26Glasgow #Klimakrise #Klimawandel #Klimafinanzierung #ElizabethII #KöniginElizabethII #Klimakatastrophe #Klimaziele #Klima #Cop21",1.4534510755084493e+18,2021-10-27T19:58:34.000Z,2021-10-27 19:58:34+00:00,10
2122,2123,"#Gesundheitszustand der Queen ? #Queen sagt #Teilnahme an #Weltklimakonferenz @Cop26 #Cop26 in #Glasgow ab via @RND_de
https://t.co/SYE8gSoRe9  #Cop26Glasgow #Klimakrise #Klimawandel #Klimafinanzierung #ElizabethII #KöniginElizabethII #Klimakatastrophe #Klimaziele #Klima #Cop21",1.453449839786725e+18,2021-10-27T19:53:40.000Z,2021-10-27 19:53:40+00:00,10
2123,2124,"Soll heißen: den Klimawandel zu bremsen, verhindert (noch) schlimme(re) gesundheitliche Folgen, und klimafreundlich zu leben (Rad statt Auto, Gemüse statt Fleisch, Wanderurlaub in Bayern statt all inclusive in der Türkei...) schützt auch die eigene Gesundheit... ;)",1.4534451030963692e+18,2021-10-27T19:34:50.000Z,2021-10-27 19:34:50+00:00,10
2124,2125,"#Klimaschutz ist Gesundheitsschutz und umgekehrt.

""Besonders Allergien und Herz-Kreislauferkrankungen werden mit dem #Klimawandel schlimmer.
Und es sei jetzt schon wichtig, sich darauf vorzubereiten. Etwa an der eigenen #Fitness zu arbeiten.""
#Klimakrise 
https://t.co/WKEuAtwaOV",1.45344510019806e+18,2021-10-27T19:34:50.000Z,2021-10-27 19:34:50+00:00,10
2125,2126,"Wir sind keine Klima-Expert:innen. Trotzdem können wir zum #Klimawandel nicht schweigen. Unsere Patient:innen erleben nämlich jetzt schon weltweit die gesundheitlichen und humanitären Konsequenzen der #Klimakrise: https://t.co/ZkNFByKDvd

#COP26Glasgow #COP26",1.4533911171190702e+18,2021-10-27T16:00:19.000Z,2021-10-27 16:00:19+00:00,10
2126,2127,"KLUG-Vorsitzender zum Klimawandel: „Die Hütte brennt!“
Die planetare Gesundheitskrise ist schon da, sagt Arzt und Klimaschützer Dr. Martin Herrmann im „ÄrzteTag“. Jetzt brauche es nicht nur ärztliche Mitspieler, um das Ruder herumzureißen. Was aber kann … https://t.co/V9dFB2fOaJ https://t.co/60IFSQwpWN",1.45335979786505e+18,2021-10-27T13:55:52.000Z,2021-10-27 13:55:52+00:00,10
2127,2128,"@energieheute @focusonline “Waldbrände, Überschwemmungen, Krankheiten: Der #Klimawandel verstärkt all das, was unsere Lebensgrundlage u. Gesundheit gefährdet” ➡️ Abzüglich vieler Brandstiftungen u. krass verantwortungslose bis NULL-Hochwasserschutz-Politik u. Virenforschungs-Verbrechen. #Klimaschutz 🌳🌲🌿",1.4533498503938455e+18,2021-10-27T13:16:20.000Z,2021-10-27 13:16:20+00:00,10
2128,2129,"Für die #Gesundheit der kommenden Generationen fordern wir die Teilnehmer der #Klimakonferenz @COP26 auf, das Recht der Kinder auf eine lebenswerte #Umwelt zu sichern!

#COP26Glasgow #COP26 #Klima #ClimateAction #Klimakrise #Klimawandel #umweltschutz https://t.co/iNRpxRxzC1",1.4536976169114788e+18,2021-10-28T12:18:14.000Z,2021-10-28 12:18:14+00:00,10
2129,2130,"@gustavAntifa @Jumpsteady @carla_reemtsma @Wupperinst Bevor du also an „Verstrahlung“ sirbst, wirst du 1000x am Klimawandel gestorben sein: such es dir aus. Übrigens erwartet UNSCEAR nach Fukushima keine feststellbaren gesundheitlichen Strahlenfolgen für die Bevölkerung. 
https://t.co/HIGYn4QXNF

https://t.co/79OSgyfJot",1.453683503174914e+18,2021-10-28T11:22:09.000Z,2021-10-28 11:22:09+00:00,10
2130,2131,"Wie weit sind wir bezüglich der Aus-, Fort- und Weiterbildung der Gesundheitsberufe im Bereich Klimawandel und Gesundheit? 👩🏽‍⚕️🌍🎓

Ich freue mich, heute unseren Review vorzustellen.

@marburger_bund @gandhi_bvmd @bvmd_de @healthforfuture @GHHubGER https://t.co/jybKIA7BpR",1.4536828732114985e+18,2021-10-28T11:19:39.000Z,2021-10-28 11:19:39+00:00,10
2131,2132,"@BAEKaktuell @baek Ja, Gesundheitspolitik muss #Chefsache sein und vor allen Dingen nicht getrennt von #Digitalisierung und #Klimawandel!",1.45367739380625e+18,2021-10-28T10:57:53.000Z,2021-10-28 10:57:53+00:00,10
2132,2133,Bereits 60 Prozent der #Hausärzte und #Hausärztinnen beobachten eine Zunahme der gesundheitlichen Auswirkungen auf ihre #Patienten und #Patientinnen durch den #Klimawandel. Mehr zu den Umfrageergebnissen der apoBank hier 👇 https://t.co/xM0DdMzIKL,1.4536654805023498e+18,2021-10-28T10:10:33.000Z,2021-10-28 10:10:33+00:00,10
2133,2134,"Today is the German🇩🇪 @LancetCountdown launch organised by @KlimaGesundheit and @klimainitiative!

📅HEUTE
⏰16 Uhr CEST

Expert*innen diskutieren: Alle reden vom #Klimawandel, aber was ist seit 2019 wirklich passiert, um ihn aufzuhalten?

Weitere Infos: https://t.co/o6K7lMi1jk https://t.co/djwLWsELuE",1.4536560660347085e+18,2021-10-28T09:33:08.000Z,2021-10-28 09:33:08+00:00,10
2134,2135,Fighting Stigma : Klimawandel: Folgen für unsere Gesundheit — Nord24: Umweltmedizinerin Claudia Traidl-Hoffmann spricht über Gefahren des Klimawandels für unsere Gesundheit und was wir noch dagegen tun können. https://t.co/eYrzjhUsGD,1.453641714099376e+18,2021-10-28T08:36:06.000Z,2021-10-28 08:36:06+00:00,10
2135,2136,"#KlimaschutzistGesundheitsschutz 

KLUG-Vorsitzender zum Klimawandel: „Die Hütte brennt!“ https://t.co/RMHftYPVX1",1.4536252334585733e+18,2021-10-28T07:30:37.000Z,2021-10-28 07:30:37+00:00,10
2136,2137,@mopo Starke Grüne verändern deinen Alltag. Vielleicht schon mal was vom Klimawandel gehört? Oder von den Gesundheitsschäden durch Lärm und Abgase?,1.4536210508860088e+18,2021-10-28T07:14:00.000Z,2021-10-28 07:14:00+00:00,10
2137,2138,"@JuleStinkesocke Typisch wohlstandsverwahrlost. Hauptsache schön sich selbst und das Kind gesundheitlich nachhaltig schädigen, die Nachbarn belästigen und den Klimawandel ankurbeln, statt einfach die vorhandene Heizung einzuschalten.🤦",1.4536097928036803e+18,2021-10-28T06:29:16.000Z,2021-10-28 06:29:16+00:00,10
2138,2139,"""Acht Millionen Menschen sterben jedes Jahr an Luftverschmutzung ..."" Wie #Klimawandel und #Gesundheit zusammenhängen, erfährst du im Interview mit Eckart von Hirschhausen. 👇 https://t.co/rxRKmkfNXG",1.453591124807934e+18,2021-10-28T05:15:05.000Z,2021-10-28 05:15:05+00:00,10
2139,2140,"#klimawandel Überhitzt: morgen Abend diskutiert Harald Lesch mit Gästen über die Folgen des Klimawandels für die Gesundheit, eine Biotopia-Veranstaltung im Rahmen von Hi!A, dem ersten Festival für Kunst &amp; Forschung in Bayern, ab 16.10.21, https://t.co/RIdXWB43Ho https://t.co/d9HrPD7XkH",1.4539497591656366e+18,2021-10-29T05:00:10.000Z,2021-10-29 05:00:10+00:00,10
2140,2141,"Algen sollen helfen, den Klimawandel zu bremsen, neue Textilien zu schaffen, die Welt zu ernähren und unsere Gesundheit zu fördern. Was ist dran an den Versprechen? https://t.co/uTj0doTLH4",1.4538726700896215e+18,2021-10-28T23:53:50.000Z,2021-10-28 23:53:50+00:00,10
2141,2142,"Für den @LancetCountdown Policy Brief Deutschland haben sich @Sophie_A_G &amp; ich die Forderung von 2019 nochmal angeschaut.
Wie weit sind wir mit der Einbindung von #Klimawandel in die Aus- &amp; Weiterbildung von Gesundheitsberufen?
Spoiler: gar nicht mal so weit.
@KlimaGesundheit https://t.co/A3BFk5Vf5r",1.4538124441917235e+18,2021-10-28T19:54:31.000Z,2021-10-28 19:54:31+00:00,10
2142,2143,Weltgesundheitsorganisation: WHO sieht Klimawandel als größte Gesundheitsbedrohung der Menschheit #WHO #Gesundheit #Klimakrise  https://t.co/GR0p7lKaM2,1.4537554988057969e+18,2021-10-28T16:08:15.000Z,2021-10-28 16:08:15+00:00,10
2143,2144,"@rosarote_viggo Den Klimawandel, das Gesundheitssystem und die Pandemie, die Energiewende, das Wirtschaftssystem, die soziale Gerechtigkeit, den Reformstau, die Korruption durch Lobbyisten, die Immobilienblase...

Hab ich was vergessen?",1.4537254205498532e+18,2021-10-28T14:08:43.000Z,2021-10-28 14:08:43+00:00,10
2144,2145,"Nichts tun ist teuer - Teil 1 Bildung spart Treibhausgase - von Eckhart von Hirschhausen

https://t.co/uowjf6Ne2S via @FacebookWatch 

#Klimaschutz #Klimawandel #Bildung #Brillen #1DollarBrille #Gesundheit #Klimakrise",1.4537127379939615e+18,2021-10-28T13:18:20.000Z,2021-10-28 13:18:20+00:00,10
2145,2146,Philosophische Bildwanderung Vom Kirchberg in Hackenheim zum Gasthaus Sp... https://t.co/OGsrNMhLzu via @YouTube #Wandern #Ruhe #Erholung #Gesundheit #Medizin #Wald #Tiere #Pflanzen #Bäume #Umweltschutz #Tierschutz #Naturschutz #Klimaschutz #Klimawandel #Trockenheit,1.4540455385470116e+18,2021-10-29T11:20:45.000Z,2021-10-29 11:20:45+00:00,10
2146,2147,Philosophische Bildwanderung Vitaltour Wildgrafenweg   Hochstetten   Dha... https://t.co/5MjYCZJY36 via @YouTube #Wandern #Ruhe #Gelassenheit #Erholung #Urlaub #Gesundheit #Bäume #Wald #Tiere #Pflanzen #Natur #Naturschutz #Umweltschutz #Tierschutz #Klimaschutz #Klimawandel #Klima,1.454044816162046e+18,2021-10-29T11:17:53.000Z,2021-10-29 11:17:53+00:00,10
2147,2148,Philosophische Bildwanderung  Vitaltour Hergenfelder Kuckucksweg   Herge. https://t.co/r7FETc9KM2 via @YouTube #Wandern #Ruhe #Erholung #Urlaub #Ausgeglichenheit #Gesundheit #Natur #Umwelt #Tiere #Klima #Naturschutz #Umweltschutz #Tierschutz #Klimaschutz #Klimawandel #Trockenheit,1.4540436008499405e+18,2021-10-29T11:13:03.000Z,2021-10-29 11:13:03+00:00,10
2148,2149,"Nächste Woche findet der #daet2021 statt. Ein Schwerpunkt: Klimaschutz ist Gesundheitsschutz. Wichtiges Thema, denn: Der #Klimawandel wirkt sich auf die #Gesundheit aus und kann dazu führen, dass gesundheitliche Probleme entstehen oder sich verschärfen. https://t.co/iUfx1LJKdg",1.4540377361559224e+18,2021-10-29T10:49:45.000Z,2021-10-29 10:49:45+00:00,10
2149,2150,"➦ Klimawandel - wenn die Sonne der Gesundheit schadet | AFP

» 
 
  https://t.co/kgbRvYYrAl",1.4539547593548183e+18,2021-10-29T05:20:02.000Z,2021-10-29 05:20:02+00:00,10
2150,2151,"Am Wochenende findet der #G20-Gipfel in Rom statt. Die Staats- und Regierungschefs beschäftigen sich u.a. mit globaler Gesundheit, #Klimawandel, Weltwirtschaft und Afrika. Unser FAQ: https://t.co/Ay16DhcmVj #G20Italy #G20RomeSummit https://t.co/Agh6eNtcKY",1.454153666538115e+18,2021-10-29T18:30:25.000Z,2021-10-29 18:30:25+00:00,10
2151,2152,"@anwaltsgelaber @Chrissip81 Ja, ganz schrecklich auf Tierqualprodukte zu verzichten und damit auch noch was für die Natur und den Klimawandel zu tun.
Wenn man's richtig macht auch für die Gesundheit. 
Niko Rittenau ist Ernährungswissenschaftler und hat einen guten Kanal (unter diesem Namen) auf YouTube.",1.454136683230863e+18,2021-10-29T17:22:56.000Z,2021-10-29 17:22:56+00:00,10
2152,2153,"(KR) Diagnose: Kein Mittel gegen Hitzeschocks:

Mediziner:innen warnen, dass Deutschland sich zu wenig auf die durch den Klimawandel ausgelösten Gesundheitsrisiken gewappnet ist. Während die Klimakrise zunehmend als Problem wahrgenommen wird, hat sich de… https://t.co/UEhwkDcip8",1.4541228649034015e+18,2021-10-29T16:28:01.000Z,2021-10-29 16:28:01+00:00,10
2153,2154,"Lancet-Report 2021: Mediziner:innen warnen, dass Deutschland sich zu wenig auf die durch den #Klimawandel ausgelösten Gesundheitsrisiken gewappnet ist.  https://t.co/d6TqXe5EA2",1.454105492045828e+18,2021-10-29T15:18:59.000Z,2021-10-29 15:18:59+00:00,10
2154,2155,"@Goldie_1x9x @BreHld @axchapman @ichbinschoener Weil der Staat dafür verantwortlich ist, Menschen vor gesundheitlichen Gefahren, wie es Pandemien nunmal sind, zu schützen. Auch, wenn die zu schützenden Menschen diese Gefahr nicht wahrhaben wollen.
Ist ähnlich wie beim Klimawandel.",1.454407863342936e+18,2021-10-30T11:20:30.000Z,2021-10-30 11:20:30+00:00,10
2155,2156,"Es gibt für alles eine Erklärung: Die Themenwelt #Wissen in der #ARD_Mediathek präsentiert faszinierende und spannende #Dokus und #Reportagen über unsere Welt und uns selbst. Mit vielen Antworten zum Klimawandel, zur Gesundheit und zur Welt von morgen. https://t.co/z5clFjNzjk https://t.co/vWJjLBDjqB",1.4544069800307876e+18,2021-10-30T11:17:00.000Z,2021-10-30 11:17:00+00:00,10
2156,2157,"AM Ebrard @m_ebrard @SRE_mx nimmt im Namen der mexikanischen Regierung @GobiernoMX am #G20-Gipfel teil.
Unser Land ist besonders an den Themen Klimawandel und Ungleichheit, Migration, Gesundheit und wirtschaftliche Wiederbelebung interessiert.

https://t.co/WRuscnqE0P",1.4544005076284334e+18,2021-10-30T10:51:17.000Z,2021-10-30 10:51:17+00:00,10
2157,2158,"Klimawandel, Pandemien sind eine Bedrohung für die Menschheit: - eine Bedrohung für die Sicherheit und Gesundheit. https://t.co/D3Ragzh46Z",1.4543998721703483e+18,2021-10-30T10:48:45.000Z,2021-10-30 10:48:45+00:00,10
2158,2159,Ärzte warnen: Klimawandel birgt Gesundheitsgefahren https://t.co/Q0vJ1bMZqA,1.4547072454222395e+18,2021-10-31T07:10:09.000Z,2021-10-31 07:10:09+00:00,10
2159,2160,Ärzte warnen: Klimawandel birgt Gesundheitsgefahren https://t.co/qoX4smAtUP https://t.co/xKzb2v7I55,1.4547054826695148e+18,2021-10-31T07:03:08.000Z,2021-10-31 07:03:08+00:00,10
2160,2161,"Willkommen in der Kobaltmine https://t.co/C59AfpWRlY via @YouTube

Sowas gibt es ja nicht…
#FairWandel #Klimawandel #Elektroauto #handy #arbeitsschutz #gesundheitsschutz #CO2 #arbeitsbedingungen",1.4545361670770767e+18,2021-10-30T19:50:20.000Z,2021-10-30 19:50:20+00:00,10
2161,2162,"Es ist doch pervers oder?
Die Ölindustrie gab Milliarden aus um Fakten zum Klimawandel zu torpedieren.
Die Tabakindustrie genau das Selbe um Gesundheitsschäden zu verschleiern.
#Cannabis gleiches Spiel.
Ich will keine Schwurbler verteidigen, brauch sich aber...⬇️",1.4544703131278415e+18,2021-10-30T15:28:40.000Z,2021-10-30 15:28:40+00:00,10
2162,2163,"Ein gerne vergessener Aspekt der #Klimakrise der nicht nur teuer wird, sondern auch Menschenleben kostet - Ärzte warnen. Klimawandel bringt Gesundheitsgefahren.  https://t.co/Hx2QhSJMLC",1.4547942126381834e+18,2021-10-31T12:55:43.000Z,2021-10-31 12:55:43+00:00,10
2163,2164,"Arzt: „Müssen Diagnose Klimakrise stellen“
Als Arzt arbeiten und dabei zusehen, was der Klimawandel anrichtet? Für Dr. Jörg Schmid ist das unvorstellbar. Der Assistenzarzt fordert: Das Gesundheitswesen muss beim Klimaschutz vorangehen.
https://t.co/BTjU9y6ngI https://t.co/NA9TFjCsVw",1.4547640803891405e+18,2021-10-31T10:55:59.000Z,2021-10-31 10:55:59+00:00,10
2164,2165,Ärzte warnen: Klimawandel birgt Gesundheitsgefahren https://t.co/2so5oBvJn7,1.4547418251267643e+18,2021-10-31T09:27:33.000Z,2021-10-31 09:27:33+00:00,10
2165,2166,"""Vor der Klimakonferenz der Vereinten Nationen #COP26 in Glasgow hat die Weltgesundheitsorganisation vor einer medizinischen Katastrophe gewarnt. Der Klimawandel stelle die größte Gesundheitsbedrohung der Menschheit dar, heißt es in einem Sonderbericht.""

https://t.co/W2SUByPvfb",1.4547219464076452e+18,2021-10-31T08:08:34.000Z,2021-10-31 08:08:34+00:00,10
2166,2167,"🌱Klimaschutz ist Gesundheitsschutz 🌱

#MSF ist Zeugin der immer schlimmer werdenden Auswirkungen, die der Klimawandel auf Menschen in Not haben kann. Gerade für bereits gefährdete Bevölkerungsgruppen bedeutet die Klimakrise eine existenzielle Bedrohung.

https://t.co/ehlQBLk8vh",1.4547198001192796e+18,2021-10-31T08:00:02.000Z,2021-10-31 08:00:02+00:00,10
