"","text","age","gender"
"219","🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi dalle 16:15 alle 17:30 si terrà la 2ª sessione del terzo panel di cittadini.

🗣️Si discuterà di: 
🌍Cambiamento climatico
🌳Ambiente 
🏥Salute

📡Per seguirla in diretta⤵️
https://t.co/VxM3gFIJiQ https://t.co/SlR95AAKoT",">=40","male"
"220","🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi: 16.15/17.30 la seconda sessione del terzo panel dei cittadini:

🗣️Si discuterà di: cambiamento climatico, ambiente e salute.

📺Live: https://t.co/a1Le1BkNvx https://t.co/1MPNiGbOEF",">=40","male"
"221","🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi pomeriggio dalle 17:00 alle 19:30 si terrà la seconda sessione del terzo panel di cittadini.

🗣️Si discuterà di: cambiamento climatico, ambiente e salute.

📺Seguitela Live⤵️    https://t.co/ioESFQMpBA https://t.co/lyGAHwOzyh",">=40","male"
"222","🔔🔛Conferenza sul futuro dell'Europa🇪🇺

🗓️Oggi: 17.00/19.30 la seconda sessione del terzo panel dei cittadini:

🗣️Si discuterà di: cambiamento climatico, ambiente e salute.

📺Live: https://t.co/vWH2IvCVxc https://t.co/tE4UcdaSN8",">=40","male"
"223","🔔🔜Conferenza sul futuro dell'Europa:
🗓 dal 19 al 21 novembre si terrà la seconda sessione del terzo panel di cittadini.

I temi del dibattito saranno: 
🌍 cambiamento climatico
🌳 ambiente 
🏥salute

ℹ️Scopri tutti i dettagli⤵️
https://t.co/I4KUGKxVRr https://t.co/I4Gu4JooVM",">=40","male"
"224","🔔🔜Conferenza sul futuro dell'Europa:
dal 19 al 21 novembre si terrà la seconda sessione del terzo panel dei cittadini.

I temi che verranno dibattuti sono: cambiamento climatico, ambiente e salute.

ℹ️Scopri tutti i dettagli: https://t.co/s7JlCkUwSl https://t.co/ak00ctRtQP",">=40","male"
"225","Segui il #FestivaldelFuturo esperti di fama internazionale si confrontano sui grandi temi come salute, ambiente e molto altro.
Sabato 20 novembre alle 16.30 @Dospe modererà la tavola rotonda “Cambiamento climatico: quanto tempo abbiamo?""
Info su: https://t.co/3OdAJG9qWZ https://t.co/nR0VSx8vIl",">=40","male"
"226","Cambiamento Climatico, un problema di salute pubblica - News 24 ore #clima  https://t.co/5jndrv8obR","<=18","male"
"227","L'""eco-ansia"", un nemico invisibile che sta mettendo a repentaglio la nostra salute mentale. Così il cambiamento climatico sta infatti lentamente intaccando anche il nostro equilibrio psicologico. E le donne e i giovani sono le categorie più a rischio https://t.co/POStRLeXhr",">=40","male"
"228","Il cambiamento climatico incide sulla #salutementale dei giovani 🌪️ https://t.co/huKkhCogBl | #Fenascop https://t.co/wpVDGS4qt8","19-29","male"
"229","""Gli esperti di salute si incontrano per discutere il misterioso aumento degli attacchi di cuore tra giovani precedentemente sani, concludendo che probabilmente è dovuto al cambiamento climatico"".
Ah, sì: quello è proprio un elefante, ma sembra che nessuno se ne stia accorgendo. https://t.co/fxgvE0IyW5",">=40","male"
"230","",">=40","male"
"231","🔴LIVE adesso!

🗓️2ª sessione del terzo panel di cittadini alla Conferenza sul futuro dell'Europa🇪🇺

📑I temi in agenda: 
🌍Cambiamento climatico
🌳Ambiente 
🏥Salute

ℹ️ Più info sul panel⤵️
https://t.co/g9R6IHrMxT

📡Seguila in diretta⤵️
https://t.co/VxM3gG0kHq https://t.co/U9ZR2cySoo",">=40","male"
"232","La nuova sfida di Agroinnova: studiare come il cambiamento climatico influenza la ""salute"" di ciò che mangiamo https://t.co/UJNYTyXyfk",">=40","male"
"233","Le principali priorità per il futuro secondo i giovani italiani? Lavoro, salute e cambiamento climatico.

📊 Fonte: sondaggio Quorum/YouTrend per @SkyTG24 https://t.co/LW5WdBM5XM",">=40","male"
"234","Figc e Parlamento europeo insieme contro il cambiamento climatico
https://t.co/rvlRvkKz65
@ScuolaSantAnna @EURACTIVItalia @EURACTIV @SporteSaluteSpA @UEFAcom_IT https://t.co/ShxEm5Koaz",">=40","male"
"235","Secondo gli scienziati, infatti, lo scioglimento dei ghiacciai dovuto al cambiamento climatico aumenterebbe il rischio che i virus diventino in grado di infettare nuovi ospiti, con potenziali rischi per la nostra salute
https://t.co/xXK5s46l8p","<=18","female"
"236","Il cambiamento climatico aumenta il rischio di mortalità soprattutto per i più vulnerabili:
⁣⁣- lavoratori all'aperto⁣⁣
- persone con condizioni fragili di salute 
- anziani
- bambini
- persone con svantaggio economico
⁣⁣⁣⁣La crisi climatica nuoce alla nostra #salute. https://t.co/UZz82VUK9v",">=40","male"
"237","@SaluteLazio Si guarda il dito ma nn la Luna.
Il cambiamento climatico è la vera problematica di sopravvivenza, nn questo.
Il vero problema sono l evasione, la Criminalità, l incompetenza che ci tolgono i diritti e la vita oltre alle le libertà.
È una guerra dell irrilevanza e insostenibilità",">=40","male"
"238","Cuba ha ridotto drasticamente la propria impronta ecologica, migliorando la salute ambientale, rafforzando la resistenza al cambiamento climatico e rompendo radicalmente con prodotti chimici e pesticidi nocivi. &gt;",">=40","male"
"239","Bruciare combustibili fossili guida il cambiamento climatico e causa inquinamento atmosferico che porta cancro ai polmoni, ictus e malattie cardiache. L'inquinamento atmosferico causa 13 morti al minuto in tutto il mondo. Lo sapevi?

La crisi climatica nuoce alla nostra salute. https://t.co/FZlY3ZoR2O",">=40","male"
"240","@arcoberici @durezzadelviver Magri andrà così ""eccesso di mortalità strettamente connesso al cambiamento climatico. La salute dei cittadini è fortemente a rischio. Ciò impone la necessità di black out energetici."" E tutti felici e sereni perché sentono che i vari governi tutelano la loro salute...",">=40","male"
"241","Tutto ci pone di fronte al nostro modello occidentale. Dalla pandemia alla gestione del cambiamento climatico. La salute globale come via di ripensamento. https://t.co/RpJnAc8EDw",">=40","female"
