"","text","age","gender"
"194","dayanışma önemli.hiçbir husumetin önemli olmadığı zamanlar.dünya hepimizin. 2-3 yıl önce çevre güvenliği, sağlık gibi konulara ikinci derecede önemli muammelesi yapıyordum.covid, afetler ve iklim değişikliği ağzımın payını https://t.co/cW0KKTLdFVşka bir dünya yok başka ülkemizyok https://t.co/rSn2AOqqTN","30-39","female"
"195","","30-39","female"
"196","Tükenen sağlık sistemi , iklim değişikliği ve ekonomik sebepler... 👇 https://t.co/5mN3Xrihut","<=18","male"
"197","@suatgunerr @AliaskerSaltik mesele sağlık değil, 
küresel iklim değişikliği yaşam kaynaklarını azaltıyor.
insan neslinin devamı için dünya 7.83 nüfusunun 7 milyarını çeşitli bahanelerle 2023 e kadar imha programı","<=18","male"
"198","@Osmanunsal58 insanlar kabul edemiyor ancak ülkelerde sağlık bahanesiyle seçilmişlere paralel darbeler yapıldı. şeytani zihniyetin işbirlikçileri yeni dünya düzeni ilan ettiler.
iklim değişikliği yaşam kaynaklarını azaltıyor 7.83 nüfus fazla 7 milyarı insan neslinin devamı için imha projesi",">=40","male"
"199","Toplumsal cinsiyet eşitsizliği, -diğer pek çok konuda oldugu gibi- iklim krizinde de kadını kat be kat olumsuz etkiliyor.
Bu çarpıcı makale için, emeğinize sağlık @zeyneppalemdar

https://t.co/Ogpm5QrWD1",">=40","male"
"200","Birleşmiş Milletler’e göre, kadınların ve çocukların doğal afetlerde ölme olasılığı erkeklerden 14 kat daha fazla!

“Toplumsal cinsiyet perspektifinden iklim değişikliği” başlıklı yazıyı okumanızı tavsiye ederim👌

Kaleminize sağlık hocam 👏@zeyneppalemdar
https://t.co/MlFeCk4wxw","30-39","female"
"201","Bu ekonomik ve sosyal sorunların yanısıra iklim değişikliği önemli sağlık sorunlarına da neden olabilmektedir. Bu sorunlar şu şekilde sıralanabilir:

Sıcaklık artışı
-Sıcak çarpması
-Kalp sorunları
-İnmeler
Kötü hava koşulları
-Kazalar ve ölümler
-Psikolojik sorunlar https://t.co/YGV7o2iOYo",">=40","male"
"202","@adnanserpen @ONEHEALTHINITI1 Bizlerden önce, Türkiye de bu konuya ilk dikkat çekenlerdensiniz,. Ancak siyasiler nasıl yapacaklarını bilmiyorlar. Burayı takip ediyorlar ama muktedir değiller. Tek sağlık, iklim değişikliği ?! Ülkenin daha bir ulusal Kuduz eylem planı yok.","19-29","male"
"203","Birpınar: “İklim değişikliği bir kalkınma, güvenlik, ekonomi, tarım, gıda, hayvancılık, turizm, ticaret, göç, ulaştırma, haberleşme, enerji, tabiat varlıkları, su, sağlık, yerel yönetimler uyum meselesidir.”

https://t.co/8wOfhRontZ

#iklimdeğişikliği 
@csbgovtr @Mbirpinar",">=40","male"
"204","Orman yangınları ve iklim değişikliği astımı alevlendirebilir #Sağlık
https://t.co/75hRokqrdx",">=40","male"
"205","Türkiye'nin her neresinde olursak olalım felaketler silsilesi iklim değişikliği ile beraber gittikçe artıyor. Hala sağlıklı ve hayatta iken gülümsemeyi ve eğlenmeyi ertelemeyelim. Hayat yeterince kısa.","19-29","male"
"206","İklim değişikliği her şeyi etkiliyor, sel altında kalan sağlık kuruluşları var. Selden kurtuldunuz, tedavi ve ameliyat olacak hastane yok kısaca. Yani bizi daha büyük felaketler bekliyor. Dünya siyaseti, iklim değişikliğine neden olan dünya ticaretini kontrol etmek zorunda artık. https://t.co/w9kCK1qban",">=40","male"
"207","İklim Değişikliği ve Orman Yangınları Astımı Alevlendirebilir #Sağlık
https://t.co/ESMSSuTjvh",">=40","male"
"208","Bireysel araçsız bir şehir düşünün. Hava kirliği yok, gürültü kirliliği yok, araç kalabalığı yok, trafik yok, karbon emisyonu yok, iklim değişikliği yok, yürüyüş var, bisiklet var, sağlık harcamaları düşer vs. faydaları saymakla bitmez.
#Aracalmıyoruz","<=18","male"
"209","@Frat88755881 @genc_turk19 mesele sağlık değil, küresel iklim değişikliği yaşam kaynaklarını azaltıyor. 
insan neslinin devamı için çeşitli bahanelerle insan 7.83 nüfusunun 7 milyarını imha etmek. 
bazılarını öldürmeyecekler, oynayacak şeytani zihniyet onlarla, insan görünümlü robotlar olarak","<=18","male"
"210","Dünyayı saran üç kriz. Sağlık, iklim değişikliği, göç.",">=40","male"
"211","Dünyayı etkisi altına alan üç kriz:
1️⃣ Sağlık
2️⃣ İklim Değişikliği
3️⃣ Göç

Birbirinden bağımsız görünse de aslında birbiri ile son derece bağımlı bu üç konuyu ele alan makaleyi okumakta fayda var.👇

https://t.co/lxvgdc06VE
👉@dunya_gazetesi 👉 @didemeryar","19-29","male"
"212","@bpthaber Küresel iklim değişikliği sonumuzu hazırlıyor, hepimizin eline sağlık. Tüm dünya halkları olarak ancak bu kadar kötülük yapabilirdik kendimize..",">=40","male"
"213","23-27 Ağustos Dünya Su Haftası #WWWeek çevrimiçi etkinliklerine katılın. 💦ABD hükümeti, iklim değişikliği, COVID-19, sınır aşan 💧 meseleleri, sağlık hizmetleri ve arazi yönetimi vb. deneyimlerini paylaşmak için 15 etkinliğe ortak ev sahipliği yapıyor. https://t.co/hZPgrHGU3g https://t.co/9Ct5gWbJzL",">=40","male"
"214","Dünya Su Haftası çerçevesinde 23-27 Ağustos tarihlerinde çevrimiçi etkinlikler düzenleniyor. ABD hükümeti, iklim değişikliği, COVID-19, sağlık hizmetleri, hijyen vb. konularda deneyimlerini paylaşmak için  15 etkinliğe ortak  ev sahipliği yapıyor➡️https://t.co/fZ5siTJ7Gq  #WWWeek https://t.co/MDCm4s8PiP",">=40","male"
"215","Yazı içerikleri, görsel kullanımı tek kelime ile harika olmuş, iklim değişikliği üzerine hazırlanan dosyalar çok başarılı.
Ellerinize sağlık @lacivert_dergi 
#GlobalWarming #afet https://t.co/0cQReisuz3",">=40","male"
"216","Amerika dün  resmi olarak ABD Sağlık ve İnsan Hizmetleri Departmanı Sekreteri Xavier Becerra Pazartesi günü yaptığı açıklamada, ABD Sağlık ve İnsan Hizmetleri Departmanı'nın iklim değişikliği ve sağlık eşitliğini ulusal düzeyde ele almak için bir ofis kurdu...Loading... https://t.co/t6p56uCwJY",">=40","male"
"217","@2020Liparit @ozguradamTurk sağlık bakanın rölü belli, onu reis bile koltuğundan indiremez.
adam küreselcilerin talimatıyla geldi, ilk icraati dsö ye istanbulda ofis açmak oldu devamında da küreselcilerin aşılarıyla insanları gdo lu hale getirmek oldu
sırada ne var iklim değişikliği kartı ile açılık, kıtlık",">=40","male"
"218","Mesele Faz 3, kanıt, yan etki vs. değil. Öyle olsa aynı insanlar sağlıklarını tehlikeye atarak hayvanlar için üretilen ilaçları yemeye çalışmazdı. Esas mesele güvensizlik. Siz ne diyorsanız tersini yapıyorlar ve bu ileride iklim değişikliği gibi krizlerde başımızı çok ağrıtacak. https://t.co/ymaJEAVZ7Y","19-29","male"
"219","","30-39","female"
"220","➢ Dünyayı saran üç kriz; Sağlıkta virüs, iklim değişikliği ve göç sorunu.

➢ İç savaş veya ekonomik zorluklardan dolayı oluşan göçler yerini yakın bir gelecekte iklim göçlerine bırakacaktır. https://t.co/m9P8BRF43r",">=40","male"
"221","BTO ve HASUDER'in ortaklaşa düzenlediği etkinlikte konuşan, İstanbul Politikalar Merkezi İklim Değişikliği Koordinatörü Dr. Ümit Şahin, yaşanan iklim krizine ilişkin çarpıcı açıklamalarda bulundu.
https://t.co/suTYhl3QhD

#iklim #sağlık #iklimdeğişikliği #iklimkrizi @hasuder",">=40","male"
"222","21. Yüzyıl'ın en büyük sağlık tehdidi; İklim değişikliği https://t.co/xPxcwbMviQ",">=40","male"
"223","21. Yüzyıl'ın en büyük sağlık tehdidi; İklim değişikliği https://t.co/WPDGCXm7vW",">=40","male"
"224","@tanercifci Pandemi ile birlikte en büyük problemimiz kuraklık ve iklim değişikliği hocam.Aydinlatici bilgilendirmelerinizin devamını bekliyoruz.Ağzınıza,emeğinize sağlık 👏🏻👏🏻",">=40","male"
"225","Kasım 2021'de gerçekleşecek BM İklim Zirvesi, iklim ve insan sağlığı için atılacak en önemli adımlardan biri olacak. İklim değişikliği sağlık etkilerinin görünür olması için mektuba destek olabilirsiniz: https://t.co/qcMoFEomSI
#HealthyClimate #SaglikIcinIsBirligi #climatehealth https://t.co/CcoaMDhus8",">=40","male"
"226","Aralarında Lancet, New England Journal of Medicine ve East African Medical Journal gibi dergilerin de olduğu 220’den fazla sağlık dergisi, dünya liderlerini iklim değişikliği konusunda harekete geçmeye çağırdı. (Yeşil Gazete)",">=40","male"
"227","İklim Değişikliği sağlık üzerinde geri döndürülemez etkilere sahip https://t.co/Dua4QERWHZ",">=40","male"
"228","🔻Dünya çapındaki 200’den fazla sağlık dergisi, dünya liderlerini iklim değişikliği konusunda acil önlem almaya ve sağlığı korumaya çağıran bir bildiri yayımladı. #AçıkGazete https://t.co/EyaBJSO3Mx",">=40","male"
"229","Dünya çapındaki 200’den fazla sağlık dergisi, dünya liderlerini iklim değişikliği konusunda acil önlem almaya ve sağlığı korumaya çağıran bir bildiri yayımladı.

Ayrıntılar: https://t.co/7wKnU3XgfR https://t.co/ODXoUtVxnN",">=40","male"
"230","Gençlerin binbir türlü problemleri, mülteci sorunu, ekonomik kriz, iklim değişikliği, sağlık sistemindeki aksaklıklar, kadına şiddet, eğitimdeki yetersizlik...

Bir gazeteci olarak her gün bu ülkenin sorunları dinlemekten, yazmaktan YILDIM","19-29","male"
"231","Sağlık Bakanlığının 5 bin kişilik ekibi 'çevre sağlığı' için sahada 

Personel, sel, yangın, deprem ve iklim değişikliği gibi olağanüstü durumlar dahil insan ve toplum sağlığını etkileyecek her türlü riski ortadan kaldırmak  çalışmalarını sürdürüyor https://t.co/VIMnCTmdDw",">=40","male"
"232","Sağlık Bakanlığı'nın 5 bin kişilik ekibi ""çevre sağlığı"" için sahadaSağlık Bakanlığı Halk Sağlığı Genel Müdürlüğüne bağlı Çevre Sağlığı Dairesi Başkanlığındaki 5 bin personel, sel, yangın, deprem ve iklim değişikliği gibi olağanüstü durumlar dahil insan

https://t.co/hzJzYzKuoO","30-39","male"
"233","Sağlık Bakanlığının 5 bin kişilik ekibi 'çevre sağlığı' için sahada 

Personel, sel, yangın, deprem ve iklim değişikliği gibi olağanüstü durumlar dahil insan ve toplum sağlığını etkileyecek her türlü riski ortadan kaldırmak  çalışmalarını sürdürüyor https://t.co/4lliAvcNWA https://t.co/ionsjwhuWQ","30-39","male"
"234","Bundan sonra tarım, enerji, otomobil, temizlik/kimyasal, inşaat, hukuk, sağlık, spor vb hiç farketmez; hangi alanda çalıştığınızın hiç bir önemi yok; “iklim krizi/değişikliği”ne karşı tedbirler lafzını çok sık duyacaksınız; özellikle de 1 yıl ve sonrasında.",">=40","male"
"235","@cakmakci Oradaki dinamikler de ilginç gerçekten. Eskiden sanki sadece kasaba çeperindeki tarım arazilerinin değeri artarken, artık iklim değişikliği/gıda güvenliği/sağlıklı gıda bilinci vb dinamiklerle tarım arazi değerindeki artış kentlerdeki bazı yerleri geçiyor","30-39","male"
"236","@neclabelk @atmcselin @Aydin0172 Dünya Sağlık Örgütü 15 yıldır küresel salgın uyarısı yapıyor, hükümetleri uyarıyor. Tıpkı bilim insanlarının küresel ısınma ve iklim değişikliği uyarısı gibi... Hükümetler de kafalarını kuma gömdükleri gibi süreç bize çok olağandışı geliyor.",">=40","male"
"237","Acilen, dünya çapında değişiklikler yapılmalı. Daha adil ve daha sağlıklı bir gezegen inşa edilmelidir.

220’den fazla sağlık dergisi, dünya liderlerini iklim değişikliği konusunda harekete geçmeye çağırdı. (Yeşil Gazete)","<=18","female"
"238","@BekirTiryakii En basit soru ile Bill Gates denen adamın sağlık sektörüne yön vermesi, aşıya yatırım yapması hatta gelecekte iklim değişikliği gibi insanlığın sonunu getirecek olayların içinde olması sizleri sorgulamaya itmiyor mu?
Yazılım ile zengin olan adamın aşı ile derdi nedir?",">=40","male"
"239","Giresun'da iklim değişikliği için pedal çevirdiler https://t.co/KlvXpYEwDG #BaskentteKarar @baskentteKarar aracılığıyla 
#sondakikahaberleri #gündem #keşfet #sağlık #magazin #sondakika #haberler #siyaset #spor #ekonomi #ankara #istanbul #izmir",">=40","male"
"240","🌍#GezegeninGeleceği'nin gündeminde bu hafta sağlık dergilerinden iklim değişikliği üzerine acil önlem çağrısı, Hatay'ın Samandağ ilçesinde deniz üzerinde petrol kirliliği tehlikesi, İzmir Aliağa'da tespit edilen asbest ve Misk ördeklerinin ses taklidi yetenekleri vardı. https://t.co/VrtqMpxMX0",">=40","male"
"241","@dr_cemalarslan İçimiz dışımız piyasa oldu hocam. Eş dostla sağlık konuşuyoruz mrna hissesine bağlıyorum. Havadan sudan konuşuyoruz; Biden'ın iklim değişikliği planlarının piyasalara etkisine geliyorum. Silüet dediniz ayı gördüm 😂",">=40","male"
"242","Fakirleşme, aşırı fiyat artışları, pandemide zorunlu önlemlerin ekonomiye yansıması, anormal sosyal devlet/sağlık harcamaları, iklim değişikliği kaynaklı felaketler derken fiyatlar dünya için 2 yıldır böyle.

Çoğumuz fakirleşti suçlusu bu hükümet derken elinizi vicdanınıza koyun. https://t.co/0lCMf8PBGo","<=18","male"
"243","Yayında A. Bilge Gündüz’ün bilgisayar mühendisliğinden akademisyenliğe ve siber güvenlik alanındaki çalışmalara uzanan kariyer yolculuğunu; sağlıklı gıda ve iklim değişikliği konularındaki hassasiyetini, kadın yazılımcılara verdiği desteği konuşacağız. Herkesi bekleriz!❤",">=40","male"
"244","Sözde sağlık için bunlar yersen adamlar iklim değişikliği adı altında nufus düzenlemesi yapıyor https://t.co/zin4F4x5oA",">=40","male"
"245","Maliyet hesaplarken kullanılan matematik kömürün iklim değişikliği, sağlık masrafları, erken ölüm, hava/su/toprak kirliliği, tarımda verim düşüklüğü gibi dışsal maliyetlerini de göz önüne alsaydı çoğu kömür santrali yarın mahsur kalan varlık ilan edilirdi. https://t.co/t9c7CpxuWx",">=40","female"
"246","#Sağlık İklim değişikliği ‘geleceğimizi’ tehdit ediyor: İklim değişikliği sadece doğa olaylarını değil, buna… https://t.co/oyhBQcxpMT https://t.co/f3uq93guFc",">=40","male"
"247","Malnütrisyon sadece sağlıkla ilgili bir konu olmayıp fakirlik, su, hijyen, eğitim, istihdam, gıda sistemleri, iklim değişikliği, sosyal politikalar ve tarım bah- settiğimiz çıktılar üzerine doğrudan etkili olan alanlardır. Bunlarla da sınırlı kalmamalı.
https://t.co/KK5AijRndT",">=40","male"
"248","Sağlık sistemi dsö ile iklim değişikliği adı altındada tarımdan hayvancılığa sanayiye her alanda uygulanması planlanan sözleşme antlaşmaların ülkemizden tamamen uzak tutulması ve bu bahanelerle yapılmak istenen küresel sistem köleliğine dur demek için  #MaltepeRuhuAnıtparkta",">=40","male"
"249","Sağlık Dergilerinden İklim Değişikliği Üzerine Acil Önlem Çağrısı. Haber İçin: https://t.co/Ty8mhzRmAu https://t.co/MixIkzeLOD",">=40","male"
"250","Sağlıklı olmaz olur mu normal etten daha sağlıklı. Hiç durmayın hemen yiyin iklim değişikliği dalaverası ile size daha neler yedirecekler neler. Şimdi yediğiniz GDO'lu ürünleri bile arayacaksınız. https://t.co/Il7BCkRIPu",">=40","male"
"251","@MBircahil Ekonomik problemleri konuşurken, iklim değişikliği, Ae-Ge, eğitim, sağlık, hukuk, demokrasi....her hususu konuşmak zorundayız. Konuşmak yetmez, proje üretmek ve kararlılıkla arkasında durup, hayata geçirmek zorundayız. Başka türlü sittin sene ekonomik darboğazdan çıkamayız.",">=40","male"
"252","Türkiye iklim krizine nasıl bakıyor?

@yuvamdunya ve @kondaarastirma'nın anketine göre toplumun üçte ikisi iklim krizine karşı kırılgan hissediyor. 

İnsanlar en çok sağlık problemleri yaşamak ve susuzluktan korkuyor.

https://t.co/qwAJBXRMYQ",">=40","male"
"253","@melisalphan 1. Söz konusu termik santrallerin maliyeti olduğunda iklim değişikliği kaynaklı artan kuraklık, sel ve orman yangınlarından, termik santrallerin su tüketimine, iklim değişikliği kaynaklı sağlık sorunları ve işgücü verim kaybına,",">=40","male"
"254","Dünya Mimarlık Gününüz Kutlu Olsun! 🎉

Uluslararası Mimarlar Birliği, bu yıl ""Sağlıklı Bir Dünya İçin Temiz Çevre"" konseptiyle pandemi ve iklim değişikliği sorunları bağlamında sürdürülebilirliğe dikkat çekiyor.

#WorldArchitectureDay #FGA https://t.co/Ngnn7QHZ7L",">=40","male"
"255","Bugün 4 Ekim #DünyaHabitatGünü! BM Genel Sekreteri @antonioguterres “İklim dostu şehirlerin faydaları saymakla bitmeyecektir. Daha az hava kirliliği ve daha az iklim riski, daha fazla istihdam, daha iyi sağlık ve refah anlamına gelecektir” 
https://t.co/B9Mum0aoPr",">=40","male"
"256","Pandemi, sağlık diye diye insan iradelerinin üstüne çöktüler. Düşünme yetisini esir aldılar.

Küresel iklim değişikliği bahanesiyle de bizzat ""bağımsız devletlerin"" üstüne çökecekler. 

Tank tüfek de olmayacak ki çıkıp direnesin, desten yazasın...","19-29","male"
"257","Bakan Kurum, BM İklim Değişikliği Çerçeve Sözleşmesi İcra Direktörü ile görüştü https://t.co/d9bO3hJTgi #BaskentteKarar @baskentteKarar aracılığıyla 
#sondakikahaberleri #gündem #keşfet #sağlık #magazin #sondakika #haberler #siyaset #spor #ekonomi #ankara #istanbul #izmir",">=40","male"
"258","","30-39","female"
"259","Türk gençliğinin,
° iklim değişikliği
° bireysel silahlanma
° çocuk işçiliği
° eğitimde ve sağlıkta fırsat eşitliği
gibi küresel sorunlarla ilgili de söyleyecek sözünün olması gerekiyor artık.",">=40","male"
"260","@songler76876133 @Drmustafayucel sağlık bahanesiyle ülkelerde paralel darbeler yapıldı.
iklim değişikliği bahanesiyle katliamlar başlatıldı",">=40","male"
"261","@TRHanismail Esas bela ""iklim değişikliği ve uyumu koordinasyon kurulu"". Muhtemelen bilim kurulu olacak ve sağlık bilim kurulu gibi çalışacak.","<=18","male"
"262","Sağlıklı kentlerin inşası ile çevre kirliliği, iklim değişikliği, yaşlanma, göç, artan eşitsizlik ve sosyal izolasyonun olumsuz etkileri yok edilebilir. #belediyehizmetrehberleri https://t.co/RiEr9ZRaDP",">=40","male"
"263","Sabahın erken saatlerinden beri haber izliyorum. Bu ne hız? Nasıl şaşılası bir değişim? Salgın unutulmuş neredeyse. Tüm gündem küresel ısınma, iklim değişikliği vs...

İklim Değişikliği Bakanlığı Sağlık Bakanlığının tahtını sallar demedi demeyin. 🤭",">=40","male"
"264","Çevre Baknlıgına iklim değişikliği ilavesini yapan aklı evveller.

Sağlık Bakanlığınada DSÖ,yü eklemeyi akledemediler belliki.","19-29","male"
"265","Çevre şehircilik ve iklim değişikliği bakanlığı🤔
Bence sağlık bakanlığının adı da değişsin, salgın bakanlığı olsun. Zaten başka birşeye baktığı yok","<=18","female"
"266","sağlık bakanlığı gibi iklim değişikliği bakanlığı ninda görevini hakkıyla yerine getirip halkın nefretini kazanacağına eminim.",">=40","male"
"267","sağlık bakanlığı, aile ve sosyal politikalar bakanlığından sonra bir kukla bakanlık daha çıktı çevre ve şehircilik ve iklim değişikliği bakanlığı kimin yönettiği belli tarım bakanlığı bunun dışında onu kimse yönetmiyor.","<=18","male"
"268","Çevre ve şehircilik Bakanlığına iklim değişikliği bakanlığı da eklenmiş. Hay Allah!
Bazılarına göre Sağlık Bakanlığı ile ilistiriliyordu.
RT almayan  tivitlerimin manasına  geldiniz mi bir daha.
 Doğruyu söylediğim için etkileşim almıyorum farkındayim. Ben de ona göre mesafe.... https://t.co/t1skCwm3Vu","30-39","female"
"269","Sağlık bakanlığı ile esnafı bitirdiler... şimdide iklim değişikliği Bakanlığı ile hayvancılık hatta yem üretici çiftçiler bitecek...et ve süt ürünleri sanayileri bitecek",">=40","male"
"270","Türkiye Paris Anlaşması'nı onayladı. ÇİSİP olarak iklim değişikliği ve diğer çevre sorunlarının sağlık etkilerini çalışıyoruz ve bu gelişmeyi memnuniyetle karşılıyoruz. Gerçekçi emisyon azaltım hedefleri koyarak geçtiğimiz süreyi telafi etmeliyiz.
.
#HealthyClimate https://t.co/0MRTNCt4vL",">=40","male"
"271","DSÖ’den iklim değişikliği reçetesi

Uluslararası sağlık uzmanları uluslararası iklim zirvesi öncesinde tüm ülke liderlerini küresel ısınmayı 1,5 dereceyle sınırlandırmak ve yaklaşan sağlık felaketini önlemek üzere adım atmaya davet etti.

https://t.co/GdATO9AFRg https://t.co/PHEruj5hLs","<=18","female"
"272","-hatta paris iklim değişikliği ve çevreyle şehir mi olsa
+şaane oldu efenim
-tarım, orman ve millet bahçesi
+gününüzdesiniz efenim
-dış içleri bakanlığı
+allahım, hemen resmi gazeteye yoll…
-dur. daha sağlık olsun ve fıtrat bakanlığı, hazine ve yastık altı, eyy cehabe bakanlığı https://t.co/95NQaAJ5kJ",">=40","male"
"273","Uluslararası sağlık uzmanlarından iklim değişikliği reçetesi 

https://t.co/wcTixAWJWD 

#COP26 #DSÖ #iklimdeğişikliği",">=40","female"
"274","Gıda ambalajları için zararlı olduğunu söyledikleri sentetik kimyasallardan yapılan gıdaların sağlıklı olduğunu hatta iklim değişikliği ile mücadelede olmazsa olmaz zorunluluk olduğunu, bunun için tüm insanların sahte sentetik et yemesi gerektiğini söyleyen de aynı bilinadamları.","19-29","female"
"275","WWF- Türkiye Doğal Hayatı Koruma Vakfı ile gerçekleştirdiğimiz toplantımızda iklim değişikliği ile mücadele, tarım ve sağlıklı beslenme, plastik atıkların yönetimi gibi çevre konularında önemli tespitlerde bulunduk. @iyipartistk @Akburak @GurpinarMustafa https://t.co/gEYyIUw2wF",">=40","female"
"276","@avaligul Dünya sağlık örgütü seni ve ülkeni yönetiyor, yakında çevre şehircilik iklim değişikliği bakanlığı seni yönetecek. 50 tane seçim yapsan Kuresel güçlerin yönetiminden kurtulmadikca hiç bir şey degismiyecektir. Sadece iktidar olunca cebini dolduran isimler değişecektir. Nokta.",">=40","male"
"277","Fahrettin Koca, sağlık bakanlığı ve ona bağlı film kuruluna biçilen rolün sonuna gelindi çünkü. Yeni başrol ve diğer oyuncular iklim değişikliği bakanlığı ve çevreci film kurulu. Güzel oyun çıkarırlarsa onları da izleriz.😂🤭 Sıfır covidden sonra, sıfır karbon ahahah. https://t.co/tU3z529Aj8","<=18","female"
"278","Sağlık ve Covit bakanlığı, 

Çevre, şehircilik ve iklim değişikliği bakanlığından 
sonra
Tarım hayvancılık ve yapay et bakanlığı da bekliyoruz
#TeyitKadrosuYargılansın https://t.co/PIaf1zpF9x",">=40","male"
"279","@cinkoozn @drfahrettinkoca 20 yıldır onay vermedikleri aşıya şimdi onay vermeleri bile aşının ne kadar güvensiz, tehlikeli olduğunu gösterir. Aşıdan parayı kırsınlar sırada İklim değişikliği var. Hani bakanlığın adını falan değiştirdik bunun için. Yahu mesele sağlık değil  yarında iklim olmayacak.","<=18","male"
"280","Türkiye'deki yeni bakanlıklar. 
- Dünya sağlık örgütü sağlık bakanlığı
- (AF)Birleşmiş Milletler ulusal iklim değişikliği bakanlığı
- (FAO) Birleşmiş Milletler gıda ve tarım örgütü bakanlığı",">=40","male"
"281","@drfahrettinkoca Sayın bakan sözde iklim krizi(?) kapıda size verilen görevin son demlerindesiniz bu saatten sonra sözü yeni bakanlığımız olan İklim değişikliği bakanlığına bırakın bence. Bu arada bakanlığın ismini doğrudan hedefe yöneltmek iyi fikir sağlık bakanlığının adıda Aşı bakanlığı olsun.","30-39","male"
"282","@drfahrettinkoca Çevre ve şehirciliğe iklim değişikliği yakıştığı gibi covidle mücadele de sağlık bakanlığına çok yakışıyo bence bu ismi alın","30-39","male"
"283","Sayın sağlık bakanı bizimle dalgamı geçiyorsunuz yoksa güneşle ilgili bir iklim değişikliği planınızmı var ...biz yazın güneşten d vitamini alınır diye biliyoruz yoksa haberiniz yokmuydu şimdi öğrendiniz 😂😂 https://t.co/h4bxm0q6ks",">=40","male"
"284","@drfahrettinkoca D Vitamininden eksik ettiniz milleti evlere tıkayıp yada maskeyle kirli nefes solutup mahrum ettiniz. Sonra Chemtrail ile havaya sıktığınız gaz ile (iklim değişikliği YALANIYLA) PLANdemi gibi oyunlar hazırlıyorsunuz belli. Her türlü sağlıkla oynuyorsunuz. Sizi ""666"" tanıyoruz biz",">=40","male"
"285","@meteogreen @GucluYaman @_serkansen teşekkürler hocam; iklim değişikliği sadece ekolojik ve/veya tarımsal değil, sağlık açısından da kötü etkilere sahipmiş o zaman.. :/",">=40","male"
"286","Sağlık bakanlığı corona bakanlığı oldu.
Çevre ve şehircilik bakanlığı iklim değişikliği bakanlığı oldu.
Artık cumhurbaşkanlığı da gerçek yerini siyonist küresel sistemin tr bakanlığı adını alsada kurtulsak yalanlardan 
 #RandevuAlınamıyor","<=18","male"
"287","Sağlıklı Bir Gelecek İçin #İklimDeğişikliği ile Mücadele Hızlandırılmalı

#Lancet #Sağlık ve İklim Değişikliği Geri Sayım Raporu’nun 2021’de yayınlanan son sayısı, sağlığı ve iklimi tehdit eden ve giderek artan riskleri özetliyor.

https://t.co/Bpu1Zcam2Z

#enerjihaberleri https://t.co/tPeZt8vTiX",">=40","male"
"288","@ekmekustasi31 daha dur insanların ne yiyeceğine de karışacaklar iklim değişikliği ayağına hayvan yerine böcek yiyin vegan olun sağlıklı olun soksoku gelecek","<=18","male"
"289","İklim değişikliğinin sağlık üzerindeki etkileri artıyor: 'Her an yeni bir salgın patlak verebilir' Dünyanın önde gelen hakemli bilimsel tıp dergilerinden The Lancet'in raporuna göre, iklim değişikliği nedeniyle Kovid-19'un yanı sıra dang humması, chiku... https://t.co/YHLz8wonCo",">=40","male"
"290","","30-39","female"
"291","Her yıl yayınlanan Lancet Geri Sayım raporunun son sayısı, iklim değişikliğiyle doğrudan bağlantılı olan 44 sağlık etkisi göstergesini izliyor ve bu etkilerin toplumdaki eşitsizlikleri daha da derineleştirdiği uyarısını yapıyor.

Ayrıntılar: https://t.co/A4MLPf4hO0 https://t.co/RKTtTyWwI9",">=40","male"
"292","Damar yolu açmak ücretli olmalı. hemşirelerin değeri artar. yeni sağlık memuru alımları olur. hastanelerin bütçesi artar. ekonomiye can verir. sağlıkta şiddet durur. insanların psikolojileri düzelir. iklim değişir akdeniz olur...
tek yönetmelik değişikliği ile ülke kurtulur",">=40","male"
"293","Çok önemli, gözden kaçmasın. Petrol şirketlerinin iklim değişikliği üzerindeki etkilerini 70'lerden itibaren bildiklerini ama gizlemeye çalıştıklarını iddia ediyor. Aklıma sigara şirketlerinin sigaranın sağlık etkilerini saklamaya çalışması geldi: https://t.co/aRgFq0fAjL",">=40","male"
"294","iklim değişikliği sadece bir tehdit değildir şefim. her şeyden önce hepimize fayda sağlayacak sağlıklı ve daha temiz bir gezegen yaratmak için bir fırsat… https://t.co/7XoQbDkH9G","30-39","male"
"295","COVİD19'un nedeni zaten iklim değişikliği ama siz emperyal ülkeler öncelikle yalnız kendi çıkarlarınız için başka ülkelere ortaçağ artığı faşist liderleri tebelleş etmekten vazgeçin. Tüm dünya sağlıklı olmadan kimseye huzur yok. https://t.co/EmaU0IzPs2","<=18","female"
"296","@drkaanyl Et yemek sağlıksız mı oluyor? Plandemi tezgahçıları, yapay et, küresel iklim değişikliği, yapay gıdalarla insanların hayatına tecavüz ediyorlar. Bunu yaparken de  billin insanımsıları ortamı ısındırmaya çalışıyor. Bırak eti sebzeyi zor alıyor insanlar. Sen iyi sinyal veriyon haa.","30-39","male"
"297","İngiltere kraliçesi Elizabeth iskoçyada yapılacak cop26 iklim değişikliği toplantısına doktorlarının uyarıları nedeniyle katılamayacak. Toplantıya kaydedilmiş bir video mesajı gönderecek olan kraliçenin sağlık durumunun iyi olduğu resmi programını takip edebildiği bildirildi.",">=40","male"
