"","text","age","gender"
"188","@yleuutiset Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/vrFImLHpFC https://t.co/dzKkFBP2YL",">=40","male"
"189","@Energiateol @bioenergiary @makinen_riitta @SakariPuisto @JenniPitko @pjostman Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/vrFImLHpFC https://t.co/llkeND3XDn",">=40","male"
"190","@Energiateol @Rankila_m @LukeFinland @SYKEinfo Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/vrFImLHpFC https://t.co/YoZRi8noL8",">=40","male"
"191","@Ilmastopaneeli1 @JanneKotiaho @luontopaneeli @ymparistotieto @tiedekulma Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/vrFImLHpFC https://t.co/CDcDZfUnEO",">=40","male"
"192","@valtioneuvosto Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/vrFImLHpFC https://t.co/wfCOZbyOS9",">=40","male"
"193","@SuomenEduskunta Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/vrFImLHpFC https://t.co/3adX5T3SlT",">=40","male"
"194","@DodoOrg @HiilivapaaFI @Ellen_Ojala @AllianssiRy @FFFSuomi @emminuorgam @KoomikkoKivi @luonnonsuojelu @GreenpeaceSuomi @elokapina @climatemove @luontoliitto @ilmastoryhma @350Suomi @FingoFi @plansuomi Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/vrFImLHpFC https://t.co/Gar3zGVfYy",">=40","male"
"195","@Global_Witness @HiilivapaaFI @2021PortugalEU @taraconnollyGW Rakennuslehti: tuulivoimasta tulee Suomen vihatuin energiamuoto, jos tuulivoimaloiden lupakäytännössä oikaistaan, terveysvaikutukset jätetään selvittämättä.
Saksan kokemukset https://t.co/FBPRJjj2Fx
Katso myös Ilmastonmuutos https://t.co/ctRfUAZ1Yz https://t.co/NJhCmLGyou",">=40","male"
"196","@Kuopionkaupunki Tässä olisi mahtava täsmä'#verotus paikka. Siis reipas veronkorotus.
 Olisi helppo perustella esim.#ilmastonmuutos #kestäväkehitys  #koronafi #polarisaatio #maahanmuutto #yllellisyys #kansanterveys  tms argumenteilla.
  Eikä pysty siirtämään Kiinaan
#verot #mökki #kuopio https://t.co/iM4hzbUJTl",">=40","male"
"197","TUPAKOINTIKIELTO KERROSTALOIHIN IHMISTEN SUOJELEMISEKSI PASSIIVISELTA TUPAKOINNILTA

https://t.co/GloES4Aju5

Allekirjoita, kerro kavereille ja jaa kattavasti !

#koronafi #yliopisto Ylen #ilmastonmuutos #kirkko liike nyt #suomencup #rokote #rokotus #terveys #kerrostalo #tupakka","<=18","male"
"198","","<=18","male"
"199","Ilmastonmuutoksen vaikutukset tulevat näkymään kaikissa töissä. Asiantuntijamme kannustavat työpaikkoja ja työterveyshuoltoja hyödyntämään uutta sopeutumissuunnitelmaa riskien ennakoinnissa ja ehkäisyssä.

#ilmastonmuutos #työterveys #työturvallisuus

https://t.co/QcPP93Ke7c",">=40","male"
"200","#ilmastonmuutos #Covid_19 #korona #kuntavaalit #oxygen #happi #luonto #terveys #health #economy #matteroflifeanddeath #luontosuhde https://t.co/fpN8W0NlUt","<=18","male"
"201","Ollaan upouusia jäkeläisiä (Jamppa 😎) ja molemmat ton vaimon @Meerivaa kanssa ehdolla kuntavaaleissa koska:
 🌲 lähimetsät, luontopolut ja Tuusulanjärven lintumestat
🏳️‍🌈🏳️‍⚧️yhdenvertaisuus, avoimuus, feminismi
❤️matalan kynnyksen mielenterveyspalvelut
🌍  ilmastonmuutos

#vihreät https://t.co/fAP5C2UmKZ",">=40","female"
"202","@PKattelus Olet egoistinen ihminen. Sinua ei kiinosta ilmastonmuutos, ihmisten terveys saatiin eläimet.",">=40","female"
"203","EEA, @EUEnvironment, etsii asiantuntijoita strategiaprosessiin 4+4 vuoden pesteihin. Teemoina #biodiversiteetti, #ilmastonmuutos, #ympäristöterveys, #kiertotalous ja #kestävyystrendit. Lisätietoja:
 https://t.co/RS4URlQgoe @SYKEinfo","30-39","male"
"204","Kyselyyn vastanneet toivovat parlamentin keskittyvän erityisesti kansanterveyden edistämiseen, köyhyyden torjumiseen, talouskasvun ja työllisyyden tukemiseen sekä ilmastonmuutoksen torjumiseen.

#ilmastonmuutos #työllisyys #talouskasvu #köyhyys #kansanterveys","30-39","male"
"205","Uusi kännykkäsovellus haastaa yritykset taisteluun ilmaston lämpenemistä vastaan https://t.co/cFPVQFyuSm #ilmastonmuutos #luonnonmonimuotoisuus #terveys #työkyky #työ #hyvinvointi",">=40","female"
"206","FAO tutkii ilmastonmuutoksen vaikutusta kasvintuhoojiin    
https://t.co/o6Ui5QZ78k
#FAO #Ilmastonmuutos #Kasvintuhooja #Kasvinterveys #Ruokaturva
@mmm_fi @Vastuullisuus",">=40","male"
"207","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman    
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"208","Meidän unelmien kunnassa ilmastonmuutos osataan nähdä globaalina terveysriskinä, joka uhkaa fyysistä ja psyykkistä terveyttä. Haluamme käydä kouluja, joissa terveydenhoitajat osaavat kohdata ilmastoahdistusta. Haluamme nauttia lähiluonnosta, puhtaasta ilmasta ja vesistä. (1/5) https://t.co/U3MEXg7wYE",">=40","male"
"209","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman  
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"210","FAO tutkii ilmastonmuutoksen vaikutusta kasvintuhoojiin  
https://t.co/o6Ui5QZ78k
#FAO #Ilmastonmuutos #Kasvintuhooja #Kasvinterveys #Ruokaturva
@mmm_fi @Vastuullisuus",">=40","male"
"211","@THLorg #ympäristöterveys uutiskirjeessä paljon ajankohtaista luettavaa. #ilmastonmuutos #jätevesi #valumavesi #uimavesi #kryptosporidium Lue lisää 👇 https://t.co/j3kYiRt7hP",">=40","female"
"212","Maailman #polkupyöräpäivä´ä vietetään huomenna! #Pyöräily´llä on monenlaisia #hyöty´jä meille kaikille. Peukku siis pyöräilyn puolesta! #kestäväkehitys #terveys  #ilmastonmuutos #ilmastokonferenssi https://t.co/PsAc90PXUr",">=40","male"
"213","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"214","FAO tutkii ilmastonmuutoksen vaikutusta kasvintuhoojiin
https://t.co/o6Ui5QZ78k
#FAO #Ilmastonmuutos #Kasvintuhooja #Kasvinterveys #Ruokaturva
@mmm_fi @Vastuullisuus",">=40","male"
"215","Ilmastonmuutoksen ikävät #terveysvaikutukset näkyvät jo, nyt tutkittua tietoa yhteydestä lämpökuolemiin  #ilmasto #ilmastonmuutos  https://t.co/dXUlB1jJq9","<=18","male"
"216","California kuivuu nyt, Etelä-Eurooppa seuraa perässä. Mm. tätä on #ilmastonmuutos
Luulisi kiinnostavan äänestäjiä? #kuntavaalit2021 #ruokaturva #elämänlaatu #terveys #tulevaisuus #lapset #talousjailmasto 
https://t.co/wCYAZIvE6v",">=40","male"
"217","@LeenasEyez @LeppnenSirpa @milladeema @TOjajarvi Näitä järkisyitä ovat lukemattomat tutkimukset ja tutkijat tuoneet esille vuosikymmeniä eri näkökulmista mm. eläinten kärsimykset, ilmastonmuutos, terveysedut, pandemiat jne.

Mutta jos olet onnistunut sivuuttamaan tämän kaiken uutisvirran, niin saavutushan sekin.","<=18","male"
"218","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman  
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"219","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman  
https://t.co/bpntLLi2Z1
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"220","Maapallon ja ihmisten terveyden vaaliminen on haaste tieteelle - kansainvälinen konferenssi Lahteen marraskuussa
https://t.co/rB1bksUfOQ
#Ilmastonmuutos #Ympäristö #Tiede #Terveys #Konferenssi
@LahdenKaupunki @Vastuullisuus",">=40","male"
"221","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"222","Ilmastonmuutos ja terveys- akatemiaohjelmassa #AKA_CLIHE tutkitaan ilmastonmuutoksen aiheuttamia terveysriskejä sekä terveysvaikutusten yhteiskunnallisia seurauksia. Lue lisää ohjelmasta 👉https://t.co/tcRAS3Gw7r https://t.co/wVnaaHgiQk",">=40","male"
"223","Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman, osoittaa tuore kansainvälinen suurtutkimus.

Mukana mm. Ilmastopaneelin jäsen @jouni_jaakkola. Tutkimus julkaistiin Nature Climate Change -tiedelehdessä.

👉https://t.co/jU8JD43J6b

#ilmastonmuutos #kansanterveys","<=18","male"
"224","Tuore tutkimus: #Ilmastonmuutos jo joka kolmannen #lämpökuolema'n syynä – Suomessa luku vieläkin korkeampi. Tärkeintä on pyrkiä hillitsemään ilmastonmuutosta, mutta myös uusia käytäntöjä on opittava hellejaksojen terveysvaikutusten ehkäisemiseksi. 
https://t.co/Ixt0w5q3q8",">=40","male"
"225","Yli kolmannes kuumaan liittyvistä kuolemista voidaan yhdistää ihmisten toiminnasta johtuvaan ilmastonmuutokseen, osoittaa juuri julkaistu kansainvälinen tutkimus. #ilmastonmuutos #kansanterveys #UniOulu
https://t.co/hoVRcqJSVs",">=40","male"
"226","Maapallon ja ihmisten terveyden vaaliminen on haaste tieteelle - kansainvälinen konferenssi Lahteen marraskuussa  
https://t.co/rB1bksUfOQ
#Ilmastonmuutos #Ympäristö #Tiede #Terveys #Konferenssi
@LahdenKaupunki @Vastuullisuus",">=40","male"
"227","Maapallon ja ihmisten terveyden vaaliminen on haaste tieteelle - kansainvälinen konferenssi Lahteen marraskuussa
https://t.co/rB1bksUfOQ
#Ilmastonmuutos #Ympäristö #Tiede #Terveys #Konferenssi
@LahdenKaupunki @Vastuullisuus",">=40","male"
"228","Ilmastonmuutos lisää vesivälitteisiä terveysriskejä järvissä, koska se luo edellytyksiä uusille haittalajeille ja nykyisten runsastumiselle. #lääkärilehti https://t.co/UrGeUOPhvY","<=18","male"
"229","Tätä sietää kysyä. - Miksi?
Vastaus: Raha 
Monille raha on tärkeämpi kuin ihmisten #terveys, #ilmastonmuutos ja #luontokato.

#puheenjohtajatentti #politiikka #media #toimittajat #kapitalismi #kokoomus #persut #populismi #Korona #pandemia https://t.co/iX7yb8biyr",">=40","male"
"230","Aina käy niin, että kun pääsee kotisohvalle muistaa mitä piti sanoa. 
Ilmastonmuutos= meidän pitää kuluttaa vähemmän ja tehdä asioita energiatehokkaasti.
Mielenterveys= meidän pitää vähentää nuoriin kohdistuvia vaatimuksia tietää tulevaisuutensa suunta liian aikaisin. https://t.co/l6WwIiwCFt",">=40","female"
"231","Ilmastonmuutoksen on ennustettu voimistavan terveysriskejä maailmanlaajuisesti. Savonia-ammattikorkeakoulu kutsuu asiasta kiinnostuneet rakentamaan yhteistyötä, jolla varaudutaan ja sopeudutaan yhdessä #ilmastonmuutos #ilmastoturvallisuus 
https://t.co/ByNT2RrXuu",">=40","male"
"232","@SavoniaAMK järjestää Terveysturvallisuus ja ilmastonmuutos -verkkotyöpajan 11.6.2021.

🌍🌱Tule mukaan rakentamaan alueellista ilmastoturvallisuuteen liittyvää terveysturvallisuuden yhteistyötä.
https://t.co/FXuskuKI9n",">=40","male"
"233","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"234","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman   
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"235","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"236","Kuntien on ilmastotoimillaan edistettävä terveellisiä elintapoja ja vähennettävä ilmansaasteiden #terveys​haittoja. https://t.co/547nou1BbG #kuntavaalit #järjestöt #ilmastonmuutos https://t.co/SwBLDNQ30p",">=40","male"
"237","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman    
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"238","Ja jos jotain jäi nyt kiinnostaa tai joku muu albaani miettii samaa niin: ilmastonmuutos on albaniaks ndryshimi klimatik ja mielenterveys shendeti mendor. Nyt kun kuuli nää ja lausui ääneen, niin makes all the fucking sense, mut tietenkään en tajunnut. 🙈","19-29","female"
"239","Tervetuloa Terveysturvallisuus ja ilmastonmuutos -verkkotyöpajaan 11.6.2021. Ilmastonmuutos ja luontokato vaikuttavat jo nyt meidänkin terveyteen. On aika varautua ja sopeutua. #varautuminen #ilmastonmuutos #ilmastoturvallisuus #humansecurity 

https://t.co/H1WnEThw0Q",">=40","male"
"240","Kansainvälinen suurtutkimus: Ilmaston lämpeneminen aiheuttaa jo joka kolmannen lämpökuoleman
https://t.co/bpntLL0s7t
#Ilmasto #Ilmastonmuutos #Lämpökuolema #Terveys #Tutkimus
@UniOulu @Vastuullisuus",">=40","male"
"241","Mä: mun äidinkieli on suomi ja albania.

Myös mä: äiti ja iskä, mikä on äänestä/ilmastonmuutos/mielenterveys/kaikki sanat ikinä, albaniaks?

#sendforces #kaksikielisyys","19-29","female"
"242","Omassa fokuksessani painottuu mielenterveys, mutta kunnissa paljolti päätetään myös miten taklaamme #ilmastonmuutos:n! #HuomennaSuomiOnVihreä! https://t.co/PLh8d45dkM",">=40","male"
"243","Savonia, UEF, KYS ja THL yhdessä sen kimpussa, miten ilmastonmuutos tuntuu meillä Savossakin sosiaali- ja terveyssektorilla; varautuminen ja sopeutuminen on arjen turvallisuuden kannalta entistä useamman vastuulla #ilmastonmuutos #ilmastoturvallisuus #humansecurity #Agenda2030 https://t.co/hHiVJtsuH1",">=40","male"
"244","Itse kannatan #ydinvoima'a. 

Vihreiden kannat kokonaisuutena päivittyvät. Nyt meillä riveissä mm. sarjatuotettujen pienreaktorien valmistusta VTT:llä tutkiva @VTulkki.

#vihreät #ilmastonmuutos #kustannusvaikuttavuus #elinkaarivaikutukset #ympäristöterveys https://t.co/GgNxbN3oM1","30-39","female"
"245","Kuumaan liittyvät terveysriskit globaalin keskiarvon yläpuolella pääkaupunkiseudulla. #ilmastonmuutos #terveysriskit #potilaanlääkärilehti  https://t.co/FfWsvF4qDf",">=40","male"
"246","Suosittelemme: “Ruoka, ilmasto ja terveys / Isomäki, Risto:Helsinki, Into, 2021” https://t.co/yMzUaawQ2L #elintarviketuotanto #terveys #ilmastonmuutos",">=40","male"
"247","@IlmaTiede @AaltoUniversity Helteiden aiheuttamia terveyshaittoja ja kuolemia voisi vähentää arkkitehtuurilla ja kaupunkisuunnittelulla. Nyt toimitaan osittain päinvastoin. On muitakin ratkaisuja kuin koneellinen jäähdys.

#arkkitehtuuri #kaupunkisuunnittelu #ilmastonmuutos #sisäilma https://t.co/zpQ6vSgOGK",">=40","male"
"248","@MariPantsar @RRuuhela @jouni_jaakkola Helteiden aiheuttamia terveyshaittoja ja kuolemia voisi vähentää arkkitehtuurilla ja kaupunkisuunnittelulla. Nyt toimitaan osittain päinvastoin. On muitakin ratkaisuja kuin koneellinen jäähdys.

#arkkitehtuuri #kaupunkisuunnittelu #ilmastonmuutos #sisäilma https://t.co/zpQ6vSgOGK",">=40","male"
"249","@A_Ahokas Kannattaa hakea myös sairauslomaa jos ilmastonmuutos kovasti ahdistaa, hallitus on parantanut nuoren mielenterveyspalveluita.",">=40","male"
"250","Jos Vihreät eivät pärjää, kun #ilmastonmuutos on ”merkki päällä” eikä Keskusta, kun #monipaikkaisuus on ihmisten huulilla, niin on analyysin paikka.Vihreät ovat vasemmalla. Keskusta keskellä yhteistyön ja reformien puolue; kansaneläke, kansanterveyslaki, peruskoulu, sote. #puolue",">=40","female"
"251","#ilmastonmuutos on myös terveysriski. https://t.co/nqvsjzGpKf","30-39","female"
"252","13. Mun mielenterveys ja ilmastonmuutos
14. 👇🏻
15. https://t.co/XLYN2s25dG
16. Vanilja Latte https://t.co/9HtPgYWfD5","<=18","female"
"253","Ilmastonmuutos tuo mukanaan terveysriskejä, joihin varautumiseen STM on koonnut 12 työterveyttä käsittelevää sopeutumistoimea. Sopeutuminen työterveysriskeihin tulee huomioida erityisesti osatyökykyisten kohdalla.

https://t.co/KSxOjSWolx #työterveys #ilmastonmuutos @STM_Uutiset","30-39","male"
"254","","<=18","male"
"255","Pienet ikäluokat, kilpailu vapaa-ajasta ja ilmastonmuutos.

Raumalla tulee olemaan talvikeleistä (lähes) riippumatta mahdollisuus harrastaa jääurheilua kahdella tekojääradalla ja Eurassa yhdellä.

Kulttuuri-, urheilu- ja kansanterveysteko #Lukko-perheeltä

https://t.co/1ufGngaMqL","30-39","male"
"256","@Aripert Ei pysty katselemaan kuin hänen omaa maailmankuvaansa tukevia twiittejä tai muuten pälli repeää. Yleensä näissä on taustalla eriasteisia mielenterveysongelmia, jotka näkyvät juuttumisella ääriliikkeisiin tai uskomuskultteihin, kuten ilmastonmuutos.",">=40","male"
"257","""Toistasataa ihmistä kuollut Kanadassa hirmu­helteiden jatkaessa maan länsi­osien runtelua"" #ilmastonmuutos #terveys #työkyky https://t.co/bR9nO8jTD7",">=40","male"
"258","","<=18","male"
"259","Kesäkuu oli Suomen mittaushistorian lämpimin. Ennätyskuumuus koettelee maailmalla.

Äärisäät lisäävät lämpökuolemia. #Ilmastonmuutos'ksen terveysriskeihin tulisi varautua Suomessakin, sanoi Ilmastopaneelin @jouni_jaakkola A-studiossa.

📺 Katso Areenassa: https://t.co/73clDYFFQP https://t.co/dNulcgHM68","<=18","male"
"260","🔹Tekoäly
🔹Pandemiat ja muut kriisit 
🔹Ilmastonmuutos ja terveys

Muun muassa nämä ovat teemoina Akatemian nelivuotisissa #tutkimus​ohjelmissa. Tutustu akatemiaohjelmiimme @AKA_ohjelmat

Verkkosivullamme 👉 https://t.co/MJOReeMa9h

Selaa tuore esite 👉 https://t.co/frlu2JgUFZ https://t.co/oUFjHLAmAC",">=40","male"
"261","Ilmastonmuutoksen vaikutuksesta helteet ja niiden aiheuttamat terveyshaitat ovat jo lisääntyneet #ilmastonmuutos #ilmastokriisi #helle #kansanterveys https://t.co/nAAWZYal4t",">=40","male"
"262","Kova kuumuus on myös iso #terveys ja #kansanterveys asia, tietää #UniOulu prof. @jouni_jaakkola. Lue lisää #ilmastonmuutos yhteydestä lämpökuolemiin: https://t.co/A2NuidV4CO https://t.co/iVdTVP4uh0",">=40","female"
"263","miksi turvaudutaan päihteisiin kun tulee vastoinkäymisiä

mikä on se tunne joka saa pyhittämään valta-osan ajastaan urheilulle jossa ei yleisesti ole mitään älyllistä

hyviä pointteja, aleksi!

#ilmastonmuutos #terveys #urheilu #työ https://t.co/HLNc1QbHNW","<=18","male"
"264","Joko #ilmastonmuutos tappaa ihmisiä? 

Sää | Yhdys­valloissa lähes 200 ihmistä kuollut ennätyksellisessä lämpö­aallossa:
#terveys #helle #hsfi #akunews  https://t.co/8fNqm1kPhv",">=40","male"
"265","Kenian meteorologinen osasto kehoittaa asukkaita varautumaan pitkään jatkuvaan kylmyyteen, joka jatkuu jatkumistaan. Kansalaisia neuvotaan mm.,että kylmyyden aiheuttamiin terveysongelmiin pitää suhtautua vakavasti.
#FridaysForFuture #helle #ilmastonmuutos 
https://t.co/VLriv3lQYC https://t.co/Fikijb7WXq",">=40","male"
"266","Millaisia turvallisuusriskejä #ilmastonmuutos aiheuttaa Suomessa? Laaja ja ajankohtainen raportti muuttuvan ilmaston vaikutuksista yhteiskuntaan. #energia #logistiikka #terveys #ruokaturva #infrastruktuuri #varautuminen https://t.co/9UNcCn9Wis",">=40","male"
"267","💚 Hiski Historioitsija kannustaa meitä ystävällisesti kohti savutonta Suomea. Siihen on monta hyvää syytä, kuten #kestäväkehitys #terveys #talous #ilmastonmuutos. https://t.co/bYzSwioIrh","30-39","male"
"268","🌿 Savuton ja nikotiiniton Suomi on tärkeä tavoite niin terveyden, talouden kuin ympäristön kannalta. #tupakka #savutonsuomi #kestäväkehitys #terveys #ilmastonmuutos #talous #hiskinaikamatka https://t.co/TwVYkHS3HB","30-39","male"
"269","""Työn tuottavuus voi heikentyä helteellä myös poissaolojen lisääntymisen takia. Työterveyslaitoksen mukaan tuottavuus laskee esim. rakennustyömailla 14% poissaolojen vuoksi, kun lämpötila ylittää 32 astetta."" #ilmastonmuutos #työkyky https://t.co/mKTQ2yuSQo #uutisvahti",">=40","male"
"270","#Sade- ja hulevesien lisääntyminen, märät talvet, helteiset kesät ja jäähdytyksen tarve voivat vaikuttaa erityisesti vanhempien rakennusten kuntoon ja vaurioitumiseen. Tämä on huomioitava suunnittelussa.
#sisäilma #rakennusterveys #kosteuvaurio #riskirakenne #ilmastonmuutos https://t.co/Q0y3p9vzNM",">=40","female"
"271","Tämä twiitti ja tutkimus jäivät mietityttämään. Pitkät hellejaksot ovat merkittävä terveysriski etenkin vanhuksille ja perussairauksista kärsiville. Onko tutkimuksen jälkeen hoitolaitoksissa pystytty parantamaan helteisiin varautumista? #ilmastonmuutos #varautuminen #terveys https://t.co/gLWw1eGUMa",">=40","female"
"272","@MarkulaKirsi Mulla on sairaus jonka kanssa on ihan tuskaa näillä keleillä. Myös läheisten terveys huolettaa.
Meillä on ilmastonmuutos jos uhkaa tuhota kaiken.
Kyse on vähän isommasta kuin turhasta valittamisesta","<=18","male"
"273","Pitkät, kuivat jaksot laskevat pohjaveden pintaa. Vedenpinnan laskeminen voi aiheuttaa rakennusten puupaalujen lahoamista. Mm Helsingin keskustan vanhat arvorakennukset puupaaluperustuksineen ovat vaarassa.
#rakennusterveys #perustus #ilmastonmuutos https://t.co/c3ypXtjFxo",">=40","female"
"274","@jojalonen Tämä ilmastonmuutos propaganda on sekopäistä, ainoastaan mielenterveysongelmaiset ahdistujat ja tyhmät uskoo siihen. Se on uskonto.",">=40","male"
"275","Ilmastonmuutoksen vaikutukset ovat täällä ja on aika kääriä hihat – terveysriskeinä ovat uudet infektiosairaudet ja sisäilman pilaantuminen
#Ilmastonmuutos #Terveysriski #Infektiosairaus #Sisäilma
@Vastuullisuus 
https://t.co/DRThMYfAtz",">=40","male"
"276","Ilmastonmuutoksen vaikutukset ovat täällä ja on aika kääriä hihat – terveysriskeinä ovat uudet infektiosairaudet ja sisäilman pilaantuminen
#ilmastonmuutos #ilmastotwitter
https://t.co/19AP3zfaew #uutisvahti",">=40","male"
"277","Forest Europe kestävän metsänhoidon viitekehystä tarkennetaan erityisesti biodiversiteetti-, ilmastonmuutos- ja metsien terveys- näkökulmista (laaditaan kriteerit tai tavoitearvot joihin kestävän metsänhoidon tulee tähdätä).",">=40","female"
"278","","<=18","male"
"279","Kokonaisvaltainen hyvinvointi, asumisterveys ja -viihtyvyys on unohdettu kaupunkisuunnittelussa.

“Keppihevosena”  ilmastonmuutos, vaikka uusimmat tutkimukset (Junnila, Ottelin ym.) osoittavat, ettei tiivis kaupunkirakenne pienennä hiilijalanjälkeä.
https://t.co/YnQEsxhkeN","30-39","female"
"280","Pohjoismainen jätevesikonferenssi #NORDIWA2021 järjestetään virtuaalisesti 28.9. – 1.10.2021. Tutustu ohjelmaan ja ilmoittaudu mukaan. #vesihuolto #jätevesi #ympäristöterveys #kiertotalous #viemäriverkosto #ilmastonmuutos #hulevesi https://t.co/olEqsJotHo",">=40","male"
"281","@MeaKivisto @sirkumfleksi @sabrinakaleva @keyssoulcare @aliciakeys @nina68853162 @STTuutiset @TuomasKyr @JaajoLinnonmaa @Kukkolasse5 Täällä maailmassa alkaa oleen paljon asioita jotka ei oo enää ok. Työpaikat? Terveys(korona) ? Ilmastonmuutos? Mun pylly tägäily on niistä varmaan pienimpiä ongelmia, mut tiiäkkö tosi suloista että mun pylly herättänyt sinussa niin jänniä tuntemuksia.. Kiva sillä on ollut istua.",">=40","male"
"282","Kaikille ihmisille hellepäivät eivät ole hyvästä, koska ne saattavat aiheuttaa merkittäviä terveyshaittoja. Ilmastonmuutos tuo muutoksia nykyiseen tapaan suunnitella asuntojaniin pientaloissa kuin myös kerrostaloissa. 🏠 🏗

Lue lisää aiheesta:
https://t.co/OeARH93eR7 #SavoniaAMK","30-39","female"
"283","Biodiversiteetin suojelussa olennaista on rakentava keskustelu toimijoiden välillä. Luontokadon &amp; ilmastonmuutoksen edetessä meillä ei ole aikaa kinasteluun. @ilarisaaksjarvi @UniTurku @helsinkiuni @HELSINKISUS #luontokato #ilmastonmuutos #talous #terveys
https://t.co/Uw285HsK64",">=40","male"
"284","Biodiversiteetin suojelussa olennaista on rakentava keskustelu eri toimijoiden välillä. Kirjoitimme #luontokato’n, #ilmastonmuutos’n, #talous’n ja #terveys’n yhteydestä aamun lehdessä ⁦@niemela_jari⁩ ’n kanssa. ⁦⁦@helsinkiuni⁩ @UniTurku⁩ https://t.co/BeiWGKSMqP",">=40","male"
