,screen_name,location,created_at,text,age,gender,is_org
144,9929a6837d679f235edf97f2e8a64474c9dc904c2ff3e92cdcbb6c0b5dd8d0d0,"Bari, Puglia",2021-09-20 10:48:03+00:00,StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEt4ig1 59,>=40,male,non-org
145,a9bb5e8f4c63e2286e5bc09412a1701e6280f1896b8cca0ee53cf8cae2d021b7,,2021-09-20 08:55:22+00:00,"🗞 Uno dei possibili effetti del #cambiamentoclimatico sulla #salutementale è l’#ecoansia, la paura cronica della rovina ambientale. Adottare comportamenti all’insegna della #sostenibilità può aiutare a superarla.

👉🏻 https://t.co/euri4PW7n6
@stateofmindwj #DailyNews #20settembre",>=40,male,is-org
146,59fea3abd900cc67a252e7fa5e0935cd409c9cd79d1363b0cea5dd92cd67193c,,2021-09-20 04:59:19+00:00,StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/cY9E0Rk2xZ 61,<=18,male,non-org
147,9929a6837d679f235edf97f2e8a64474c9dc904c2ff3e92cdcbb6c0b5dd8d0d0,"Bari, Puglia",2021-09-20 04:59:19+00:00,StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEt4ig1 61,>=40,male,non-org
148,c9bbd1d54f75d1c0d67eab294241735a61a003fa7416f325856991169053d591,ITALIA,2021-09-17 12:00:21+00:00,"L'inquinamento aumenta, le temperature salgono in modo vertiginoso, gli effetti del cambiamento climatico si fanno più tangibili. Che effetto ha tutto questo sulla salute mentale? Ultimamente gli esperti parlano di Eco-ansia.. 
https://t.co/o8ZxvlYcKz #EcoAnsia #ClimateChange",>=40,male,is-org
149,82b427e88aa913fa255563a80144658b8afcf2fd626592ed26a40e2057b15552,,2021-09-17 11:34:00+00:00,"@GigiEinaudi Auto elettrica:
1) non e’ disonesto chi ce l’ha
2)non è finta 
Vivo in un mondo messo male e che sta subendo un cambiamento climatico che mette in discussione il futuro di tutti noi dalla salute , alla sicurezza e al lavoro
Dove vivi tu ?",30-39,male,non-org
150,cc79748b73e244b2e431f9f96b90fe8d6148cc1712bcb4ff9b6000d58d2e0042,,2021-09-17 10:09:25+00:00,“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/LtV6pvLFOB,30-39,male,non-org
151,6856ff7d7aca305fa7e22d5d9b8031e9cda7a9120eefec9cd7362dbcc7a8a5d6,"Padova, EU, Earth, Milky Way",2021-09-17 07:29:26+00:00,Cambiamento climatico e salute https://t.co/JekpfiKPJM via @enostra #energiabuona #energiacondivisa #ambiente #rinnovabili #ènostra #partecipazione #cooperazione #energia #transazioneenergetica #transizioneecologica #climatechange #cambiamentclimatico #salute #awip #sapevatelo,>=40,male,non-org
152,7c2983007ab6929cc3effa8d328c653fde1b586b49c12428d323cd555c16d00b,ARG-ITALY-URU-PERU-SPAIN-SWITZ,2021-09-17 00:45:13+00:00,"per affrontare il cambiamento climatico; inoltre, ha protetto la salute umana e gli ecosistemi limitando la radiazione ultravioletta dannosa che raggiunge la Terra.

L'obiettivo è quello di aumentare la consapevolezza della sua importanza e delle azioni che aiutano a proteggerlo.",<=18,male,is-org
153,13438604afcb41cb5bed2dae3f67851b352b17aab0057960d87d3968ba6963f1,Italia,2021-09-23 10:45:41+00:00,"Il SISM invita le future figure professionali della salute a prendere parte allo #ScioperoPerIlClima di @fffitalia domani.
Il cambiamento climatico ed i danni ambientali continueranno ad avere un grave impatto sulla #Salute, 
servono politiche concrete di sviluppo #Sostenible",19-29,male,is-org
154,a9347fc4c58cf732f1b6869d815bd7c9ae5e38e24fde6863ad4877c0ac8a06bf,,2021-09-22 10:39:33+00:00,"a livello politico diventando inviati presidenziali speciali. Si preoccupano di temi come abusi, salute mentale, razzismo, xenofobia, manipolazione classifiche, educazione, cambiamento climatico, lgbt, piccoli business, cultura e tanto altro",<=18,male,non-org
155,59fea3abd900cc67a252e7fa5e0935cd409c9cd79d1363b0cea5dd92cd67193c,,2021-09-22 10:28:53+00:00,StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/cY9E0RBDpx 79,<=18,male,non-org
156,9929a6837d679f235edf97f2e8a64474c9dc904c2ff3e92cdcbb6c0b5dd8d0d0,"Bari, Puglia",2021-09-22 10:28:53+00:00,StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEtlT7z 79,>=40,male,non-org
157,59fea3abd900cc67a252e7fa5e0935cd409c9cd79d1363b0cea5dd92cd67193c,,2021-09-21 05:51:20+00:00,StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/cY9E0RBDpx 47,<=18,male,non-org
158,9929a6837d679f235edf97f2e8a64474c9dc904c2ff3e92cdcbb6c0b5dd8d0d0,"Bari, Puglia",2021-09-21 05:51:20+00:00,StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEtlT7z 47,>=40,male,non-org
159,96a3635bcaf6e810f8165fe71f0399e6b541ce0e985d1dfce26401f3b9558caa,,2021-09-20 22:37:23+00:00,"@Agenzia_Ansa Raga, ancora non avete capito che quello è un finanziere che se ne sbatte altamente le palle sia del cambiamento climatico che della nostra salute?
I picci, il denaro, gli schei, il nichel, la moneta... questo gli interessa.
ESSO serve quel dio.

È #dittatura",>=40,male,non-org
160,e952b09f849a3b4b9c4a0f01ca95b90ee25bdf06aafcc2a7bfe1949e3e477405,"Reggio di Calabria, Italy",2021-09-25 21:31:58+00:00,"https://t.co/gcvQXNHjtd Nel libro ""Saving Us"" (Salvarci), Katharine Hayho spiega quanto c'è di vero sul cambiamento climatico, dimostrando che il cambiamento climatico non è solo una questione ambientale. È un problema economico, tecnologico, di salute, ed umano. https://t.co/1hamoydDXn",>=40,male,non-org
161,d89788b178c14ee2983b7fb2076ff30fe0423e0703acd2b391bff3feb10e73ab,,2021-09-24 23:32:49+00:00,"accordo in materia giudiziaria.
I due presidenti affronteranno temi legati alla sicurezza e alla difesa, questioni commerciali, salute e ripresa economica, questioni migratorie, protezione degli oceani e cambiamento climatico, questioni culturali ed",>=40,male,is-org
162,89416ba102a80baa9ba375872392124c833b8e21397ff23d68d02c680c7661e6,Cerco soci* per emigrare,2021-09-24 16:49:54+00:00,"@info_zampa @FranceskoNew @Antonio_Caramia @Patriziapattys @erretti42 @GiudaV @CCKKI @lucma66 @Moonsha72460823 @iggyHT @tiziueb @robertdolci @ScuolaNoCovid @CasaScrittori @ProfPBianchi @WRicciardi @ideascuola @gianlucac1 @MIsocialTW @robersperanza @MinisteroSalute @istsupsan @ISSalute_it @gaetano_settimo @cinziacaporale @BiologiScienza @AurelianoStingi @bioccolo @MaddalenaGissi @corzunino @chiara_sabelli @RobiVil @GiorgioSestili @andcapocci @undotti @Ale_x_Ferretti @IaconaRiccardo @reportrai3 @fabriziobarca @DD_Forum @tomasomontanari @TigressEllie @itosettiMD_MBA @bad_scientists @vcolizza @SIPediatri @FimpP @GermHunterMD @CGriwkowsky @NHSMillion ""Guerra al cambiamento climatico"" son parole di Biden, non le ho inventate io neh.
Get ready per un futuro disastroso, la grottesca gestione pandemica è solo un gentile accenno iniziale.

Braccati dai prenditori capitalisti, sono loro i veri zombies. https://t.co/pAHm7kg8ws",<=18,male,non-org
163,89416ba102a80baa9ba375872392124c833b8e21397ff23d68d02c680c7661e6,Cerco soci* per emigrare,2021-09-24 16:42:14+00:00,"@info_zampa @FranceskoNew @Antonio_Caramia @Patriziapattys @erretti42 @GiudaV @CCKKI @lucma66 @Moonsha72460823 @iggyHT @tiziueb @robertdolci @ScuolaNoCovid @CasaScrittori @ProfPBianchi @WRicciardi @ideascuola @gianlucac1 @MIsocialTW @robersperanza @MinisteroSalute @istsupsan @ISSalute_it @gaetano_settimo @cinziacaporale @BiologiScienza @AurelianoStingi @bioccolo @MaddalenaGissi @corzunino @chiara_sabelli @RobiVil @GiorgioSestili @andcapocci @undotti @Ale_x_Ferretti @IaconaRiccardo @reportrai3 @fabriziobarca @DD_Forum @tomasomontanari @TigressEllie @itosettiMD_MBA @bad_scientists @vcolizza @SIPediatri @FimpP @GermHunterMD @CGriwkowsky @NHSMillion stesso ragionamento della ""guerra al cambiamento climatico"" invece di cambiare il Sistema Capitalista Patriarcale che sta uccidendo Terra.",<=18,male,non-org
164,5b878768cf9ff8ddf8399f92d856ca55b73dc35246abbfbe3ee7ee6e69761404,"Milan, Italy",2021-09-24 15:24:26+00:00,"📢 Martedì 28 settembre @ipsia_acli, @ManiTese e @Fairwatch1 vi invitano all'incontro “Salute, cambiamento climatico e tutela della biodiversità, nell'era delle pandemie”. Dalle ore 15 presso l'auditorium Clerici di @ACLIMilanoeMB.
👉 Maggiori info qui: https://t.co/a1KXDwukdN https://t.co/v27tP7IRB0",>=40,male,is-org
165,70d760cafc86409b36006027546d605dc1772d720608f842a2d4e78f74fde1b4,,2021-09-29 08:41:07+00:00,"Promuovere istruzione di qualità, buona salute e modelli social housing, colmare divario digitale, contrastare cambiamento climatico: alcuni temi sui quali #Fondazioni possono svolgere ruolo importante per #Agenda2030 #FestivalSviluppoSostenibile Pierluigi Stefanini @ASviSItalia https://t.co/yeht4XBwcI",>=40,male,is-org
166,822326c32793394d51e0ffee47bd2244fc0093d4128867fd071d1e6f0603cfad,Milano,2021-09-28 10:05:27+00:00,Oggi a Milano si apre la #Youth4Climate. Avevamo spiegato che cosa è l'eco-ansia e gli effetti che il cambiamento climatico può avere sulla salute mentale. Non una patologia da curare bensì una risposta sana e costruttiva a una minaccia reale https://t.co/LBV8mYQnkh https://t.co/Q6XhTE9nOY,<=18,male,is-org
167,5b878768cf9ff8ddf8399f92d856ca55b73dc35246abbfbe3ee7ee6e69761404,"Milan, Italy",2021-09-28 08:30:00+00:00,"@ipsia_acli, @ManiTese e @Fairwatch1 vi invitano all'incontro “Salute, cambiamento climatico e tutela della biodiversità, nell'era delle pandemie”. Oggi #28settembre dalle ore 15 presso l'auditorium Clerici di @ACLIMilanoeMB.
👉 Maggiori info qui: https://t.co/a1KXDwukdN https://t.co/SLGaOVAMqr",>=40,male,is-org
168,a54cce1fc640f894dde051a809913c55919f9dede5e765eebc84d4e0a6a7b882,Via Egiziaca a Pizzofalcone 75,2021-10-02 06:00:00+00:00,"Segui in webstreaming la prima sessione del Panel europeo di cittadini - Panel 3 ""Cambiamento climatico, ambiente, salute"".
Sessioni plenarie: 
02/10/2021 alle ore 11.00 e alle 13.15 CET.
Il webstreaming è disponibile su -&gt; https://t.co/b33bdyjqXS
#thefutureisyours #ilfuturoètuo https://t.co/6VvC77sXZD",>=40,male,is-org
169,1ab10b9f390742e57c157b577b268607e184bce0ac83fa5e0affe5c471f2dc8b,Torino,2021-10-01 11:11:08+00:00,"Dall’1 al 3 ottobre segui il 𝘁𝗲𝗿𝘇𝗼 𝗽𝗮𝗻𝗲𝗹 𝗱𝗶 𝗰𝗶𝘁𝘁𝗮𝗱𝗶𝗻𝗶 𝗲𝘂𝗿𝗼𝗽𝗲𝗶 della #CoFoE! 
🗣Temi: cambiamento climatico, ambiente e salute 
Segui la sessione online👉https://t.co/EAtX7Xi3we 

#IlFuturoèTuo 
@CittaMetroTO @europainitalia @Europarl_IT @EU_Commission https://t.co/MGQmIqpAjM",>=40,male,is-org
170,e13e16a4a7fab662fe0b1be37474bdbf4088657688f6e556bb0610b286ce3f8c,,2021-09-30 07:30:07+00:00,Per analizzare gli effetti del cambiamento climatico sulla salute dei lavoratori e aumento del rischio di infortunio è necessario in primis mettere in campo strumenti epidemiologici per misurare quantitativamente l'intensità del fenomeno stesso #AlessandroMarinaccio @inail_gov https://t.co/GXtNltXH6q,>=40,male,is-org
171,638cffcb82277543f40d7d1eba987a0f717e87d2be648304f217d37959faa604,Milano,2021-10-04 09:50:03+00:00,"📅  Oggi, 4 ottobre, è la #GiornatamondialeHabitat. L’obiettivo è quello di arrivare a sviluppare piani a #zeroemissioni 🌆
Conosci le implicazioni del cambiamento climatico sulla tua salute? E le #strategie che puoi mettere in atto?
https://t.co/dnhJsgOJFd https://t.co/pvauxRmZq5",>=40,male,is-org
172,1a5100961b229ab29370dabd36d2b68a3c28aff467df075ea3862dc059fe892e,"Roma, Italia",2021-10-08 15:44:56+00:00,"#PreCop26Rome @SpeakerPelosi - Camera dei Rappresentati USA: ""La sfida più urgente dei nostri tempi, il cambiamento climatico, è una minaccia esistenziale per il nostro Pianeta. Una priorità di salute, economica, di lavoro e di sicurezza. Ed è anche una questione morale"" https://t.co/JyFKZbBu1H",>=40,male,is-org
173,a54cce1fc640f894dde051a809913c55919f9dede5e765eebc84d4e0a6a7b882,Via Egiziaca a Pizzofalcone 75,2021-10-07 15:39:00+00:00,"Segui in webstreaming la prima sessione del Panel europeo di cittadini - Panel 3 ""Cambiamento climatico, ambiente, salute"".
Sessioni plenarie: 
03/10 alle 9.00 e 11.15 CET
Il webstreaming è disponibile su -&gt; https://t.co/b33bdyjqXS
#thefutureisyours #ilfuturoètuo https://t.co/VY7cqhojSO",>=40,male,is-org
174,44db009cb44c26cbbfc88c5b5a6e2fe300be2627a18852b9a39eb1a3c9ac65e5,,2021-10-06 07:00:01+00:00,"Vuoi sapere in che modo il cambiamento climatico sta impattando sulla salute pubblica? Partecipa a questo prossimo evento, ospitato da @EconomistEvents/ @TheEconomist, sul perché la salute respiratoria dovrebbe essere al centro della politica del clima: https://t.co/3hcUnw1EMG https://t.co/PUYFarRdZh",>=40,male,is-org
175,9053c9176c8c42e7e66f7ef939ad6c87022591be8dafa3f67416c9051948b95e,Italia,2021-10-14 11:22:22+00:00,".@dariofrance @MiC_Italia“Molte cose resteranno, abbiamo capito che siamo tutti sulla stessa barca, non ci sono più i confini nazionali per i grandi temi che interessano il mondo: dal cambiamento climatico alla salute e l'economia.
#FestivalSviluppoSostenibile #STIAMOAGENDO https://t.co/tAEn3uqp5v",>=40,male,is-org
176,010120b113c214dd1baef74e184139a46038c42fb06957e5fb3afcbc2c79764e,,2021-10-14 11:03:22+00:00,"@Pierlui66765816 @myrtamerlino Non noto che in questo mondo, quotidianamente, si porti rispetto per la salute di tutti. Il cambiamento climatico é solo la punta di un iceberg e di un menefreghismo assoluto verso il ""benessere"" e la salute altrui, ma anche propria... aldilà del Covid.",>=40,female,non-org
177,0bbabf72981ce3879748aebed247f3586d926f07023ea62ceb3f6bb5922cd58f,"Crema, Italia",2021-10-14 09:06:39+00:00,Salute mentale e cambiamento climatico ne abbiamo parlato ieri in live https://t.co/dGD7S09Vjm,19-29,female,non-org
178,c82d3bf3aa73c2ff9f78cbca658bc4411f26cbb1835d78412638636d33d0e9ba,"Perugia, Umbria",2021-10-13 10:17:01+00:00,"Economia verde e lotta al cambiamento climatico con il programma UE LIFE, lunedì 18 info day gratuito organizzato da @RegioneUmbria, Suap e Seu Servizio Europa 👇
https://t.co/J5ZuKA2q9Y

#life 
#ambiente 
#Clima 
#sviluppo
#Salute 
#Europa 
@AcsNewsUmbria https://t.co/FPh1sucmIC",30-39,female,is-org
179,8596b3079dbf6a8f5c74d6a7db67334c785eefad9764696f0bcc8c76bc529a67,piemonte / Liguria,2021-10-12 12:04:53+00:00,"Anche senza essere ambientalista, ciascuno di noi dovrebbe sapere che gli alberi sono il principale baluardo contro il cambiamento climatico oltre che fonte di salute e di bellezza. Di solito si tagliano gli alberi per cementificare. Come se non ci fosse abbastanza cemento. 2/",<=18,male,non-org
180,6cc9620600699a350025948deb4a31b8b4ba44fb90807afb02069a750c80b013,"Tarente, Apulië",2021-10-12 04:03:40+00:00,"Cambiamento climatico, triplicata la frequenza delle ondate di calore in città. Salute a rischio  - Doctor33 https://t.co/Bahwx2DrgL",>=40,male,is-org
181,08784ffbebcf5b2da5361e7732280782f1c44fcb63b16d8e714f227486e06004,"Rome, Lazio",2021-10-19 08:39:16+00:00,"🔁 #SaveTheDate 25 ottobre h 15 #MovimentoLaudatoSi' con @FOCSIV presentano ai parlamentari la petizione Pianeta Sano, Persone Sane.
Salute, cambiamento climatico e biodiversità sono interconnessi 
Iscriviti https://t.co/JhfDUndaNL
Leggi la petizione https://t.co/y9Y81QqCR0 https://t.co/wv1WVN1ID4",>=40,male,is-org
182,369e629b50f4a48aa185645ece8b220684ae6747fd3d13d48fa560d7423bcf68,"Roma, Lazio",2021-10-19 07:30:21+00:00,"Farina: ""Tre le priorità per il futuro: gli investimenti sostenibili; la lotta al cambiamento climatico e agli eventi catastrofali; un modello di welfare integrato (tra pensione, salute e assistenza a lungo termine)"".
#ANIAInsuranceSummit https://t.co/9PR42k3dVO",>=40,male,is-org
183,aeb1ec77835f7ae55626fa38c4e14b81a8e5a0137bf1d04c6b08823d6e85b5bb,Roma,2021-10-18 07:34:57+00:00,"⏰#SaveTheDate 25 ottobre h 15 Movimento Laudato Si' con Focsiv presentano ai parlamentari la petizione Pianeta Sano, Persone Sane.
Salute, cambiamento climatico e biodiversità sono interconnessi 🌎
Iscriviti👉https://t.co/Sy6QdMkmDa
Leggi la petizione👉https://t.co/CXpJr6SIdv https://t.co/EeGiGAP2oz",>=40,male,is-org
184,1f2cf8e5d94555f63f5d9c910f1bb521f110e42e39f26a4e312eed91e3444698,,2021-10-15 10:34:09+00:00,"https://t.co/9vtZkgOqY4 

Le cose gravissime che sta facendo questo governo, con la complicità di chi lo sostiene: spendere i soldi che servono per salute scuola e cambiamento climatico per le armi.",>=40,female,non-org
185,3c390635377fb5df2ec9658129fef773bb9ce75830ebb650865576dba4e5b64e,"Milan, Lombardy",2021-10-14 14:54:19+00:00,"Non solo catastrofi naturali: il #climatechange sta avendo gravi conseguenze anche sulla salute delle persone e sulle nostre economie. 
Per questo il #rischioclimatico deve essere incluso tra i servizi offerti dai professionisti del #riskmanagement: https://t.co/rsrP3DECPp https://t.co/LYX6fu3m6R",>=40,male,is-org
186,4ce63282ef07a541208d13a937d575391e84957948fb060d29aca05713082de4,"Roma, Lazio",2021-10-23 06:30:33+00:00,"📣 @TheLancet, col cambiamento climatico ci giochiamo un futuro sano.
Il rapporto annuale della prestigiosa rivista, fa il punto sulla situazione del rapporto tra #clima e #salute. Peggiorano tutti gli indicatori, in alcuni casi in modo grave.
 https://t.co/FdDrjUrWjt",>=40,male,is-org
187,c947fea3f36a555e325c104a3b4d1f1ab5938b3b35e918affb629dd9475c5cc4,"Milano, Lombardia",2021-10-22 12:38:32+00:00,"OMS, conferenza globale 2021 sulla salute e sul cambiamento climatico: La ""Global Conference on Health and Climate Change"", organizzata dall'Organizzazione Mondiale della Sanità (OMS) e dalla Global Climate and Health Alliance (GCHA), si terrà a margine… https://t.co/2i6pJVW4lQ",>=40,male,is-org
188,1f16220ee6bb82d2c89f8d6a4cc4d52632c1a90110e1575afdbc8f4b1447a37a,"Lugano, Switzerland",2021-10-20 15:00:25+00:00,"Vi siete chiesti qual è la situazione attuale della consapevolezza dei rischi per il #benessere e la #salute connessi al cambiamento climatico? Il nostro @AntonioMI90 vi dà qualche risposta in questo articolo del @Corriere_Salute . Buona lettura!
#ClimatChange https://t.co/O4L2k61Fin",>=40,male,is-org
189,e5f183f3a94c8966391d73dfffe59747ffccadadd84fb044eb195ba16e73943d,Venticano,2021-10-20 13:55:40+00:00,"Codice rosso per la salute nostra e del pianeta, il 'virus' che stiamo dimenticando di combattere si chiama cambiamento climatico. I piani di ripresa post pandemia rappresentano un'occasione anche per fronteggiare la crisi climatica che rischia di

https://t.co/vHCoEsu84H https://t.co/63c9YWbwPg",>=40,male,is-org
190,4b25801b0ecaadeb56ed2f566124569d47bcdba8d994a321dbc2097bdb35834f,Italy,2021-10-26 15:35:35+00:00,#Clima #ClimateCrisis #Salute I sistemi sanitari non sono pronti per il cambiamento climatico https://t.co/cIOBbAhN8U,>=40,male,is-org
191,0ff2cc3ca0dd8a811b925620650228eb130a34ac12c98acdaf68ea1bce0721fa,,2021-10-26 04:57:07+00:00,"@OfficialTozzi Più che per il cambiamento climatico, magari per migliorare la salute dei paesi poveri è impedire che muoiano di fame milioni di bambini. Ah no, quelli producono CO2...",>=40,male,is-org
192,3939ccb8e5e4da3e5e838f3b6d2aba691946fca43f129613a26f3574185513ee,"Toscana, Italia",2021-10-27 10:33:15+00:00,"@kekko71 @GretaThunberg @regionesicilia @CataniaToday @MiTE_IT @MinisteroSalute Smettendo di consumare carne. Le emissioni di co2 emesse dagli allevamenti intensivi sono una
delle principali cause del cambiamento climatico.",<=18,male,non-org
193,6b8df7ad7faa8756ebf12bea676f8e97c05fa531121e978354f961315d9f52d1,"Torino, Piemonte",2021-10-28 09:34:00+00:00,"@cinziascaffidi, saggista attenta alle tematiche ambientali,  spiega al Festival come solo una pratica agricola rispettosa della #biodiversità e della natura possa fermare il cambiamento #climatico senza produrre un #cibo che attenti alla nostra #salute.
https://t.co/2eWA1oj0NA",>=40,male,is-org
194,914ed6bb05393dd086ccfcaef5a9544bf596c028a1d80e4b7c0ba710a8e78c0f,Napoli,2021-11-02 13:00:44+00:00,"Barbara Guastaferro nel Comitato Scientifico sul futuro dell'Europa, sarà coordinatrice del gruppo di lavoro ""Salute, ambiente e cambiamento climatico""
https://t.co/xwYptbzjGC https://t.co/Uxgyqu3Ba2",>=40,female,is-org
195,c7730d0e92c99231ae49ace22ee628b8f2c3f516ecb3f39bb508528f1776a01a,"Firenze, Toscana",2021-11-05 15:53:21+00:00,"@dukana2
@PuntoebastaBas
@MiTE_IT
@minGiustizia
@MinisteroSalute
@MISE_GOV
@ItalyMFA
@regbasilicata
@Regione_Sicilia
@OPECSecretariat
@TotalEnergiesIT
@eni
@Shell
@EssoItaliana

PresaDiretta 27.09.2021 - Petrolieri, negazionisti del cambiamento climatico

https://t.co/bN5NMX3u7v",30-39,male,non-org
196,dbdb3bd1101f3eb8457d79c84d8473e9fcdc4c9ec89d904d64c4a2a8c822bff9,,2021-11-04 22:23:38+00:00,"Cambiamento climatico, dati satellitari chiave per la salute della Terra https://t.co/niGHEhlSxp",>=40,male,is-org
197,32d898cfcf421eb26b2e0ea23bd52d82741400da6aaed7347458fd8927412bf0,"I'm a fictional character - Deserto rosso/Red Desert, Marte/Mars",2021-11-04 18:03:13+00:00,"🇮🇹  Cambiamento climatico, dati satellitari chiave per la salute della Terra ➡️ https://t.co/D8z5xZh9VA https://t.co/z2bidr2W9f",30-39,female,non-org
198,8dc29f167364882cb8632e2b7ba1490ab070d87c3482108b30e2592161cfc4be,"Cagliari, Italy",2021-11-04 18:01:56+00:00,"Cambiamento climatico, dati satellitari chiave per la salute della Terra ➡️ https://t.co/id50m7ggSn https://t.co/7TPNuA2hKo",>=40,female,non-org
199,8dc29f167364882cb8632e2b7ba1490ab070d87c3482108b30e2592161cfc4be,"Cagliari, Italy",2021-11-04 18:00:27+00:00,"Cambiamento climatico, dati satellitari chiave per la salute della Terra. https://t.co/84eHHKMkxe",>=40,female,non-org
200,47edd2ec0c28044c1dbafd4fa1ef7121b9ee0ca4639c16318b17a6764752ff28,,2021-11-03 12:26:04+00:00,Quale ruolo possono svolgere il governo e la società civile nel mitigare gli effetti del cambiamento climatico sulla salute? Segui dalle 15.15 alle 16.15 (ore italiane) https://t.co/qs3IhvbnzA,<=18,male,non-org
201,b51ff604e8506a657d6e45f55abb633b7fa95ddae0eb3215cc2a58be8636ba2a,Liguria,2021-11-03 11:56:46+00:00,"@COP26 #BastaDeforestazioni #BastaFossili #BastaAllevamenti #ClimateEmergency #ClimateAction #BastaConsumismo #BastaInteressiEconomici #BastaInquinamento  #Ambiente #Animali #Salute #Noncèpiutempo 
Cambiamento climatico dipende dall'attività umana ma non  https://t.co/FfJKtXR4pl",>=40,female,non-org
202,8514a0f79f33a5ce652777bd126563dd9054d5fb9866aceafab6c3f0ee5baeb5,napoli,2021-11-06 10:47:27+00:00,"Tutto quello che accade nel mondo, l’uomo l’ho ha forgiato con le sue mani, come il cambiamento climatico, e dovuto agli numerosi esperimenti nucleari,alle numerose guerre con armi infernali, in poche parole i governanti nn hanno mai fatto nulla per il pianeta e x la salute umana",30-39,male,non-org
203,4ce63282ef07a541208d13a937d575391e84957948fb060d29aca05713082de4,"Roma, Lazio",2021-11-12 17:31:12+00:00,"📌 #CambiamentoClimatico e impatti sulla #salute.
Nonostante dei progressi tangibili registrati dall’Organizzazione mondiale della sanità nel suo sondaggio annuale, sono ancora troppi i paesi che non riescono a prendere misure concrete
 https://t.co/45acAIoYuU",>=40,male,is-org
204,6e6484edd31ee4a388dfbee80a7b9f4baadf2a5cdf36cbc07fae0f69e50d32d6,Roma,2021-11-12 10:22:10+00:00,"Il GIS come strumento per rispondere al cambiamento climatico 
https://t.co/JWuRsw3JSN 
#COP26 #clima #svilupposostenibile #GIS #ArcGIS Online #storymap #dati #analisi #cambiamentoclimatico #saluteglobale https://t.co/iNN3JiryA4",>=40,female,is-org
205,475fbf434f379424d1d1e805e8735928df1450903202e4dae3a06a7a9db1d7ae,Italia,2021-11-12 02:00:42+00:00,New post: Cambiamento climatico e salute: mirare ai co-benefici https://t.co/n9Uwx7hoHk,>=40,male,non-org
206,f0c01d2fc4b4b45ed699fd24b948d14bbea38cc1dc5231015b3f1c95cd02f2d7,Italia,2021-11-11 07:31:00+00:00,"#Salute e #CambiamentoClimatico priorità di molti Paesi, ma mancano i fondi per agire https://t.co/y7ATewUUZG",30-39,male,non-org
207,1310491f91d339fc5e3abe845e10556d64ac62136c3a370e13ba4340d384b4fb,Fano ( Pesaro /Urbino),2021-11-10 15:13:03+00:00,"wallstreetita: Cambiamento climatico e comparto assicurativo: quale la situazione attuale? Secondo Saverio Longo, Country Leader AXA XL Italia, per il 72.4% degli intervistati gli effetti del surriscaldamento hanno effetti sulla salute. #WBFMI @wobi_it https://t.co/IhWOwLv9hH",>=40,male,non-org
208,93a18fd5e26ad126645c9135d014391465fe41d756e16752fadce8dd808d0de3,"Milano, Lombardia",2021-11-10 14:45:09+00:00,"Cambiamento climatico e comparto assicurativo: quale la situazione attuale? Secondo Saverio Longo, Country Leader AXA XL Italia, per il 72.4% degli intervistati gli effetti del surriscaldamento hanno effetti sulla salute. #WBFMI @wobi_it https://t.co/t0LWiMjHdm",>=40,male,is-org
209,779ff9258dab6a591c737d1831614df97a452150b5fed2898692291aa8d7ac1d,Assistenza global service.,2021-11-10 14:16:14+00:00,"Ecco perché cambiamento climatico, virus e salute umana dipendono dalla biodiversità - Corriere. - https://t.co/XYjbh8jjjt #GoogleAlerts",>=40,female,is-org
210,ee822124913a18877bc3d4d96ee56ec8afcc5a20093e2deae3e8eff94a616d07,Milano,2021-11-10 07:00:47+00:00,"Perché cambiamento climatico, virus e  salute umana dipendono dalla biodiversità https://t.co/uwPkgPexf4 https://t.co/VVmMAD7TDu",30-39,male,is-org
211,9ac871c9545e256cf3ec3aeb57b4014e0d5a4c17899b25a115a8e39a92df9e43,Italia,2021-11-10 06:11:33+00:00,"Salute e cambiamento climatico priorità di molti Paesi, ma mancano i fondi per agire - https://t.co/8w0iaSSod4 https://t.co/duMcykTeCX",>=40,male,is-org
212,28f544332195156d1c03019f95c0bdf7cab2018b4f8e4b66ae0122228d99d5aa,Apulia Region/Italy ,2021-11-09 14:30:34+00:00,"Cambiamento climatico, dati satellitari chiave per la salute della Terra https://t.co/yrbV7RAqwZ",>=40,male,non-org
