"","text","age","gender"
"1099","@realHenno @jakob4justice @DerriKamu Nichtsdestotrotz ist Fleischkonsum ein großes Thema, nicht nur, was Überbevölkerung und Welthunger angeht, sondern vor allem in Gesundheit und Klimawandel. Deswegen ist genau das ein so wichtiger Weg, den wir gehen müssen",">=40","male"
"1100","@Karl_Lauterbach Demokratie liegt ihnen anscheinend nicht wirklich. Es ist nicht mehr zu ertragen,  ihre Falschmeldungen, ihre Panik Verbreitung, von was haben Sie überhaupt Ahnung, von Gesundheit wohl eher nicht. Und Ihren herbeigedichteten Klimawandel behalten Sie besser auch für sich.",">=40","male"
"1101","Die Newsletter Ausgabe zu den Zusammenhängen von Klimawandel und Gesundheit findet ihr hier: https://t.co/LhUzd6WsBr",">=40","male"
"1102","Deutschland ist mit der Umsetzung der Pläne zur Bewältigung der zunehmenden Hitzewellen im Zusammenhang mit dem Klimawandel im Verzug. Das bedroht die öffentliche Gesundheit. Schwangere sind besonders gefährdet. In den Plänen sind sie nicht berücksichtigt. https://t.co/vURg7wWkVP https://t.co/hXEKp3Mz6x",">=40","male"
"1103","@epsilon3141 @mertinsk Damals war wohl noch dieses natürliche Verhalten üblich, dass eine Gesellschaft ihre Nachkommen schützt.
Unsere Gesellschaft ist verkommen.
Geld ist heute wichtiger als Gesundheit und Leben.
Und dass die Zukunft der Kinder vielen Erwachenen egal ist, sieht man auch am Klimawandel","<=18","male"
"1104","Ist eigentlich euch  #Klimawandel #Leugner n schon Mal aufgefallen, dass ihr die sein werden, die bei #Hitze als erste in ihrer #Gesundheit beeinträchtigt seid und am ehesten daran #krepieren werdet.
Nicht?
Na, warte's ab.",">=40","male"
"1105","Diesen Mittwoch findet eine Veranstaltung zum Thema #Klimawandel und #Gesundheit statt. Die Gäste der virtuellen Podiumsdiskussion sind Prof. Claudia Traidl-Hoffmann, Prof. Dagmar Hesse und Hr. Boris Palmer. Organisiert durch @Leopoldina, @UniHalle und uns
https://t.co/uLbRICkaev https://t.co/JK4VZ0uMxz",">=40","male"
"1106","""Das ist ein Spiel gegen die Zeit. Ungeduld ist angemessen. Kein Tempolimit beim Klimaschutz!""

Mein komplettes Statement beim #SPD-Fraktionskongress #Klimawandel &amp; Gesundheit.
➡️https://t.co/BlwqGfI2tc (ab 1:01:00)

@healthforfuture @KlimaGesundheit @GHHubGER @gandhi_bvmd @spdbt",">=40","female"
"1107","Unsere Autorin @Traidl_Hoffmann („Überhitzt“ mit @KatjaTrippel) sprach im Podcast Sinneswandel mit Marilena Berends und Eckart von Hirschhausen über die gesundheitlichen Gefahren des Klimawandels.

https://t.co/wrGspK9sO7

#Überhitzt #WasWirTunKönnen #Duden","<=18","male"
"1108","Macht uns der #Klimawandel krank? Über Hitzewellen und #PlanetaryHealth habe ich mit @DrHirschhausen und Umweltmedizinerin @Traidl_Hoffmann im #Sinneswandel Podcast gesprochen: https://t.co/RiXCdIgwTg

@KlimaGesundheit @StiftungGEGM @healthforfuture",">=40","female"
"1109","Deutsche Realität 2021: Demokratieschmelze, Reformstau, Bildungsnotstand, Klimawandel, marode Infrastruktur, Digitalisierung verpennt, Überalterung, Gesundheitskosten explodieren.

Deutsche Wahlkampfthemen 2021:
- Richtig zitieren
- Mülleimer auf Männerklos
- Tempo 130

#jesses",">=40","male"
"1110","@TeilZeitMensch @Hoellenaufsicht Dachten wir in den 90ern auch. Schulen immer noch im letzten Jahrtausend, Klimawandel verstärkt (immerhin Ozonloch zu), Gesundheitssystem weiter auf dem absteigenden Ast, Digitalisierung fast gescheitert, Löhne am Boden. Ich glaube nicht dass irgendwer irgendwas lernt.",">=40","male"
"1111","@stromberger1 @scharlatanja @ana_nym Infos dazu gibt es zB von der Deutschen Allianz Klimawandel und Gesundheit (#KLUG). Ich kann auch ihren Newsletter sehr empfehlen. https://t.co/9HXsrQj0rH @klima_allianz","30-39","female"
"1112","Der #Klimawandel wirkt sich direkt auf unsere #Gesundheit aus. Ralph Krolewski bietet deshalb in seiner Hausarztpraxis eine Klima-Sprechstunde an. Wie er arbeitet und welche Ratschläge er seinen Patienten gibt, erklärt er im #Interview. [GA+] https://t.co/zKEOFqv4Tb",">=40","male"
"1113","Fast neun von zehn Europäer:innen (87%) sagen: 
""Den Klimawandel und Umweltschäden zu bekämpfen, sollte eine Priorität in der Gesundheitspolitik sein."" 
@KlimaGesundheit https://t.co/FyGRmTe1jm","<=18","male"
"1114","Fast neun von zehn Europäer:innen (87%) sagen: 
""Den Klimawandel und Umweltschäden zu bekämpfen, sollte eine Priorität in der Gesundheitspolitik sein."" @KlimaGesundheit 
7/8 https://t.co/90QIJp44xK",">=40","male"
"1115","Klimawandel: So wirkt sich Klimaschutz auf unsere Gesundheit aus – https://t.co/ejJD15vxSj https://t.co/h4gbTGJCdv",">=40","male"
"1116","@EckerleIsabella Klimawandel ist das Schutzkonzept, denn mit denn tollen lauen Wintern kann man ja immerzu lüften, vorausgesetzt die Fenster sind intakt. Außerdem, werden nicht unsere Kinder ohnehin viel zu sehr verhätschelt? Fußball, Reiten, Ballett und jetzt auch noch Schutz der Gesundheit? :D",">=40","male"
"1117","Ich hätt gern eine Partei die

- ernsthaft gegen die Klimawandel kämpft
- Migrationspolitik sachlich, menschenwürdig aber geregelt betreibt
- Gesundheitsversorgung, Pensionssystem und Infrastruktur nicht privatisieren will. 
- Massiv in Bildung und Forschung investiert. 

Anyone?",">=40","male"
"1118","Das Bayerische Ärzteblatt 7-8/2021 ist erschienen. Das Titelthema lautet „Handchirurgie – highlighted. Weitere Beiträge sind „Eineinhalb Jahre Landarztquote“, „Der Klimawandel bedroht die Gesundheit der Menschen im Freistaat“.
Mehr dazu unter https://t.co/gycCvv73Lx",">=40","male"
"1119","Tolles Gespräch des Sinneswandel-Podcast über #Klimawandel, #Hitzewellen und #PlanetaryHealth @BerendsMarilena spricht mit @DrHirschhausen und Umweltmedizinerin @Traidl_Hoffmann: https://t.co/AAOplgzam2

@KlimaGesundheit @StiftungGEGM @healthforfuture https://t.co/RSDr54sww4",">=40","male"
"1120","Bedeutet #Klimaschutz nicht auch Gesundheitsschutz? Diese Frage diskutierten Eckhart von Hirschhausen, @Traidl_Hoffman &amp; @KatjaTrippel, moderiert von @dansiela_b. Für alle, die nicht dabei sein konnten: Hier ist der Mitschnitt: https://t.co/ssvpWKMK8u
#Klimawandel #Gesundheit",">=40","male"
"1121","Wir können erst dann nachhaltige Erfolge für die Gesundheit erzielen, wenn wir auch #Klimawandel und #Umweltverschmutzung in den Griff bekommen. Dank unserer Initiative „Healthy Climate, Healthy Lives“ konnten wir seit 2010 unseren CO2 -Ausstoß um 30% reduzieren. 📉 https://t.co/eZC86LCoHT",">=40","male"
"1122","Internisten diskutieren mit Dr. Eckardt von Hirschhausen das Thema Klimawandel und Gesundheit.  Denn die Erde vom Weltraum aus betrachtet ist eine einzigartige Oase des Lebens, von einer kräftig blauen und doch verletzlich dünnen Atmosphäre umgeben. https://t.co/eazAvlLNmv https://t.co/FxZeGeo6nC",">=40","male"
"1123","Wirksame Maßnahmen gegen den #Klimawandel zu treffen, ist eine menschenrechtliche Verpflichtung der Staaten, um das Recht auf Leben und das Recht auf Gesundheit zu schützen!",">=40","male"
"1124","@AnnetteCreft Eigentlich sind diese durch den Klimawandel mutierten Agrowespen eine Gefahr für das Gesundheitswesen. Sie treten vermehrt auf, wenn Corona abklingt und wären bestimmt eine Lauterbachsche Begründung für einen Sommerlockdown mit einer 15 km Bewegungseinschränkung.",">=40","male"
"1125","@drbrandner @bernade67392754 Das Gesundheitssystem stand nie vor dem Kollaps und aktuell ist dieses Szenario weiter weg als die Erde von der Sonne. Hier geht es nur darum den kleinen Bürger zu gängeln. Außerdem sollen wir zu Hause bleiben. Wenn nicht wegen Covid, dann durch den Klimawandel",">=40","male"
"1126","Wird der Klimawandel das nächste große Thema im Gesundheitswesen? Es wäre höchste Zeit. So machen sich heute immer mehr Initiativen, Verbände und Fachgesellschaften für mehr Klimachutz stark. Mehr News in unserem Newsletter: https://t.co/5W4Wot5Xmx #Klimakrise https://t.co/iNapH16JL9",">=40","male"
"1127","Hitzewellen, verlängerte Pollensaison, tropische Erreger...#Klimawandel und Gesundheit haben eine Menge miteinander zu tun. Spannende Fragen, diskutiert im DGIM-Talk @dgimev https://t.co/OU5nzMylMi und noch als Video verfügbar",">=40","male"
"1128","Wie sprechen wir über #Hitzewellen, den #Klimawandel und die Auswirkungen, die sie auf unser Leben und unsere #Gesundheit haben? – Oft mit positiven Bildern von Sonne und Strand.
Warum das falsch ist, erklärt @Natascha_Strobl im @moment_magazin.
https://t.co/FXkH2Oji6x",">=40","male"
"1129","Bedeutet #Klimaschutz nicht auch Gesundheitsschutz? Diese Frage diskutierten Eckhart von Hirschhausen, @Traidl_Hoffman &amp; @KatjaTrippel, moderiert von @dansiela_b. Für alle, die nicht dabei sein konnten: Hier ist der Mitschnitt: https://t.co/ssvpWKMK8u
#Klimawandel #Gesundheit",">=40","male"
"1130","""#Klimawandel-Prognosen sagen inakzeptabel hohe &amp; potenziell katastrophale Risiken für die menschliche #Gesundheit voraus,""

👉Policy Brief für #Deutschland 2020
The Lancet Countdown on #Health &amp; #ClimateChange
(Dec 2020)
https://t.co/x70xbclflf

@klimajourno @Netzwerk_Klima https://t.co/7YJYjrYnrL",">=40","male"
"1131","Wie sich der #Klimawandel auf die Gesundheit auswirkt – dazu informiert das neue Onlineportal der #BZgA zu den Themen Klimawandel, #Hitze &amp; Gesundheit: https://t.co/ppghTH0zUO https://t.co/68YfJ8uZ6f",">=40","male"
"1132","","<=18","male"
"1133","🎤Podcast: Klimawandel und Gesundheit
Auswirkungen sind auch für #Allergiker spürbar.

Mehr zu #Pollenallergie: 
🌐https://t.co/CJLLqglv5a
Mehr zu #Klimawandel und #Allergie: 
🌐https://t.co/RmuMRyBYgG

👩‍🔬 @DrHirschhausen @Traidl_Hoffmann, @BerendsMarilena 
#Sinneswandel https://t.co/Yaq85V7qN8",">=40","male"
"1134","Das Rahmenwerk von KLUG (Deutsche Allianz Klimawandel und Gesundheit) beschreibt den Weg zu einem dekarbonisierten Gesundheitssystem. Bes. interessant: Medikamente &amp; Medizinprodukte, Nachhaltigkeitsanforderungen in Verträgen, Vermeidung von Überversorgung. https://t.co/zMZR3QyNDo","<=18","female"
"1135","@RafaelOsswald Nein , im Bezug auf Corona  halte ich das  für zu pessimistisch. Aber die gesundheitlichen , sozialen Probleme werden durch den hinzu kommenden Klimawandel auf der Welt sehr groß sein 
Hitze, Trockenzeit  Nahrungsmangel  Krankheiten .Länder mit viel Bevölkerung , Massenflucht",">=40","male"
"1136","Durch den #Ozonabbau und den immer weiter fortschreitenden #Klimawandel erhöht sich die #UVBelastung, auch in #Deutschland. Zu hohe UV-Belastung können Auswirkungen auf die #Gesundheit haben. Davor müssen wir uns schützen...
https://t.co/FltX1vYsfQ #Sommer #Sonnenschutz #Sonne",">=40","male"
"1137","""Klimawandel und Gesundheit"" https://t.co/7tLWco7AZH Podcast mit @Dr_Landgraf: @Psychologists4F und @JelkaWickham: @KlimaGesundheit. Bild: https://t.co/3V8YG0fxC8 #planetaryhealth #Hitzewellen #Resilienz #KlimawandelUndGesundheit https://t.co/PJhRETn975",">=40","male"
"1138","Klimawandel und Gesundheit https://t.co/kabMcOZWXY via @YouTube",">=40","male"
"1139","Eigentlich hatten wir nach dem vergangenen Jahr erstmal genug von Viren. Um allerdings zu schauen, wie #Klimawandel und #Gesundheit zusammenhängen, haben wir das West-Nil-Virus unter die Lupe genommen: https://t.co/nd2CcyFGjo",">=40","male"
"1140","In Ausgabe 3 unseres Newsletters #Upstream berichten wir, wie sich der Klimawandel auf unsere Gesundheit auswirkt, welche Parallelen es zwischen Gesundheits- und Klimadiskurs gibt und was man tun kann, um die eigene Gesundheit und Klimaschutz miteinander zu verbinden.

Thread ⬇️",">=40","male"
"1141","Wollen wir wirklich eine #Energiewende, die Klimawandel, Artensterben, Gesundheitschädigungen und soziales Ungleichheit verursacht?!? https://t.co/OOhabNUWNn https://t.co/cAuF9cK2h4",">=40","female"
"1142","Bedeutet #Klimaschutz nicht auch Gesundheitsschutz? Diese Frage diskutierten Eckhart von Hirschhausen, @Traidl_Hoffman &amp; @KatjaTrippel, moderiert von @dansiela_b. Für alle, die nicht dabei sein konnten: Hier ist der Mitschnitt: https://t.co/ssvpWKv9gW
#Klimawandel #Gesundheit",">=40","male"
"1143","@TheHumbleJosh @SaxGruen @cancelLEJ Als Arbeitgeber jetzt und vor dem Mandat kann ich nur sagen, dass mir Arbeitsplätze nicht „scheissegal“ sind. Es geht darum langfristig den Standort und damit auch Arbeitsplätze zu erhalten, Gesundheitsschutz zu sichern und den Klimawandel zu begrenzen.",">=40","male"
"1144","@KJPGehrden Es ist wie mit dem Klimawandel auch - die Freiheit Erwachsener ist wichtiger als die Gesundheit der Kinder","30-39","male"
"1145","„Gesundheit wird nicht mehr in eine physische und psychische getrennt, sondern als Gesamtes gesehen, und die Menschen wollen ein faireres Ernährungssystem, das den Klimawandel und die Bauern berücksichtigt.“ Das erkennt selbst Danone, nur Klöckner nicht. https://t.co/JX89KnZ9nF",">=40","male"
"1146","Plattform ""Zukunft mit Bäumen - Bäume mit Zukunft"" Darstellung der enormen ökologischen Bedeutung von Baum- und Waldbestände und welche Herausforderungen durch den Klimawandel entstehen. Ihre ökologischen und gesundheitlichen Wirkungen ... 👍 #wienliebe https://t.co/YBUPFX74NP",">=40","male"
"1147","@Wendishwasher Was hat der Klimawandel und die psychische Gesundheit gemein? Beides hat einen großen Einfluss auf die Menschheit und sind nicht zu vernachlässigen. Sollte man eines von beiden allerdings vernachlässigen, wäre das ziemlich beschissen oder? ;)","<=18","male"
"1148","@deus_phil Ich finds ganz amüsant wie sehr alle auf die psychische Gesundheit 2x geimpfter stehen. Das sind wahrscheinlich auch die, die den menschengemachten Klimawandel leugnen und auch deswegen dringend Urlaub in Malle machen müssen. https://t.co/S6SV1xxF8v","30-39","male"
"1149","@Luisamneubauer Oh ja,besonders fleißig gegen den Klimawandel ist ihre ParteiKollegin Nonnenmacher,Gesundheitsministerin in Brandenb.Neu ein E-Tron Q7,Platz 49 im Umweltrang,oooh,nutzen tut sie aber den Dienstwagen eines Anderen.Einen Passat,m.Benzinmotor!Ach!",">=40","male"
"1150","Nicht verpassen: Am Donnerstag 15.07. findet ab 18:00 unsere letzte Lecture vor der Sommerpause statt! Zu Gast ist Prof. Dr. Claudia Hornberg, Umweltmedizinerin und Gründungsdekanin der Medizinischen Fakultät OWL. Wir diskutieren mit ihr über #Klimawandel &amp; #Gesundheit! 💻 👇🏽 https://t.co/6pUcNkjap7",">=40","male"
"1151","Weiß nicht was meine psychische Gesundheit grad mehr verprügelt, online Studium oder Transphobie. Oder doch Klimawandel?","<=18","female"
"1152","Bei einer „Konkurrenzpraxis“ wirbt die Inhaberin mit der Fortbildung „Heilpraktikerin für das Gesundheitswesen“. Ich frage mich, ob es auch den Heilpraktiker für den Klimawandel gibt.",">=40","male"
"1153","Eine Investitionsoffensive in den Feldern Klimawandel, Transformation, Digitalisierung, Gesundheit, Personal &amp; Bildung wird es mit der #CDU in der @NdsLandesReg nicht geben. Es braucht 2022 andere politische Mehrheiten. #cdurausausderregierung https://t.co/aOE9VdkzD1",">=40","male"
"1154","Etwas Background:
UBA 2021 - Klimafolgen für Deutschland (inkl. Gesundheit): https://t.co/iKD6asfZl2

Schon 2010 warnte das UBA vor #Eichenprozessionsspinner &amp; co: ""Klimawandel und Gesundheit. Welche Probleme verursachen Wärme liebende Schadorganismen?""
https://t.co/H1DQCfUoVM","30-39","female"
"1155","@SPOE_at @rendiwagner Sehr viele Menschen werden vom Auto abhängig gehalten und finanzieren damit weiterhin fundamentalisten und Ölmultis, treiben den Klimawandel und erzeugen Umwelt- und Gesundheitsfolgekosten.

Befreit die Menschen aus dieser Sklaverei und verkauft sie nicht weiter als Freiheit","30-39","male"
"1156","@jfopen @MarcoBuschmann Die Pandemie hat gezeigt wie „super“ die von ihr mit vorangetriebene Privatisierung im Gesundheitssektor funktioniert. Bei Bahn und Post gibt es so viel Gestaltungspotential in Sachen Klimawandel, da decken sich gesellschaftliche und unternehmerische Interessen einfach nicht.",">=40","male"
"1157","Mehr #Hitze, mehr Extremwetter, neue Krankheitserreger: Der #Klimawandel wird sich ganz massiv auf unsere #Gesundheit auswirken. Um gegenzusteuern, gibt es viele Ansatzpunkte, etwa bei der Stadtplanung.

https://t.co/7eHvzN0YaG",">=40","male"
"1158","@architektausber @berren1 @jcw_karlsruhe Häh? Es ging darum, dass die demografischen Faktoren verantwortlich sind, nicht Klimawandel. Und grüne Irrsinnsideen wie Dämmen. Ich bin ein vehementer Gegner von WDVS u halte es tatsächlich für massiv gesundheitsgefährdend. Klimaanlagen sollen übrigens d Hitzetod gut vorbeugen.",">=40","female"
"1159","➦ KlimaGESUND

» Ein Bildungsmodul für die Einführung des Themas ""Klimawandel und Klimaanpassung aus Sicht der Bevölkerungsgesundheit in den Gesundheitswissenschaften und Public Health
 
  https://t.co/xicRsnnLLA","<=18","male"
"1160","Und wer das Buch Deutschland 2050 gelesen hat, wird Ihnen Voll zustimmen. Zitat aus diesem Buch: Extremtemperaturen, Tropenkrankheiten, Allergien und vieles mehr - der Klimawandel bringt neue Gesundheitsgefahren und verstärkt bestehende. #Klimawahl https://t.co/k5neN4NCmU",">=40","female"
"1161","KLIMAWANDEL, EINE HERAUSFORDERUNG FÜR DIE MEDIZIN – DER DNEWS24TV-PODCAST MIT PROFESSOR THOMAS BEIN
Im DNEWS24TV-Podcast „Krankenbett und Kasse“ beantwortet Professor Dr. Thomas Bein aktuelle Fragen zu Gesundheit und Medizin.
https://t.co/76OhawlY1v",">=40","male"
"1162","Wie stark sich der Klimawandel auf die Gesundheit auswirkt, wird immer deutlicher. Mediziner:innen halten das für eine der größten Herausforderungen ihrer Disziplin im 21. Jahrhundert. https://t.co/U6h0ZaH6Md /@Traidl_Hoffmann @KlimaGesundheit (hk) https://t.co/wlX9uOTNDU",">=40","male"
"1163","Klimawandel hat starken Einfluss auf die Gesundheit https://t.co/5XxjZw8MFK",">=40","male"
"1164","@sixtus @wegeheld Wie soll das mit dem Klimawandel funktionieren. E Mobilität bedarf einer Menge Strom, wo soll der herkommen? Kohle?, Gas? verursacht CO2. Solar, Wind reicht nicht mal bei Dauerwind und -sonne. Dazu die Umweltverschmutzung und Gesundheitsgefährdung zur Gewinnung von Seltene Erde",">=40","male"
"1165","","<=18","male"
"1166","Vielen Dank für das interessante Gespräch, @Health4Future_M über die Zusammenhänge von Klimawandel und Gesundheit! 
Ganz klar ist geworden, dass #Klimaschutz auch #Gesundheitsschutz bedeutet. 
@MargareteBause @SaskiaLeaRaquel @vaniessa_rashid https://t.co/5LuGOx2PTH",">=40","male"
"1167","","<=18","male"
"1168","@GeorgSauerwein Diese Leute tragen die sofortige unmittelbare Betroffenheit Ihrer Gesundheit und Eigentums vor. Klimawandel wirkt langfristiger.

Das führt zu den Reaktionen - ob richtig oder falsch kann man dann selbst entscheiden.",">=40","male"
"1169","","<=18","male"
"1170","Ein #Twittertreffer, der so nicht sein müsste, wenn die Politik endlich ERNSTHAFT etwas gegen den Klimawandel machen würde.
Ich hoffe, niemand kommt ernsthaft gesundheitlich zu Schaden!
@jadekompendium @datenwolken @PeterHellinger https://t.co/ev7ZZaBHw3",">=40","male"
"1171","Wie stark sich der #Klimawandel auf die #Gesundheit auswirkt, wird immer deutlicher. Darum halten Medizinforschende @helmholtz_de dieses Thema für eine der größten Herausforderungen ihrer Disziplin im 21. Jahrhundert. https://t.co/Ci33SeA1Kr https://t.co/jpPvcJjNc6",">=40","male"
"1172","Bei den Bildern vom Klimawandel, ist die CDU Ansage „Bloss nichts verändern“ der blanke Hohn. Feuerwehr, THW, auch Gesundheitswesen sind gefordert. Dann trifft es Landwirtschaft und materiell schwächere Teile der Bevölkerung. Wir müssen jetzt handeln. https://t.co/1UmmHMz4wR",">=40","male"
"1173","Den #VersorgungReport ""#Klima und Gesundheit"" bieten wir zum kostenlosen Download an. Der Link steht auf der Website des #WIdO: https://t.co/A7NHJWkz2G #Klimawandel https://t.co/oN0dsc5fkT",">=40","male"
"1174","Lesenswert.
Wie stark sich der Klimawandel auf die Gesundheit auswirkt, beschreibt @Traidl_Hoffmann, Forscherin @helmholtz_de 
„Die Effekte sind dramatisch, wir reden hier von der größten Herausforderung für die Medizin in den nächsten Jahrzehnten.“ https://t.co/ViGksphPAN",">=40","male"
"1175","Wie wirkt sich der Klimawandel auf die Gesundheit aus?
🔗➡️ https://t.co/dK35YVCszf 

CliMap-HEALTH @hoou_haw verfolgt die Entwicklung eines interaktiven E-Learning-Tools, in dessen Mittelpunkt die Vermittlung von Wissen über die Einflüsse von Klima auf unsere Gesundheit steht. https://t.co/5nQac7ujfw",">=40","male"
"1176","Klimawandel: Wenn es zu heiß zum Überleben wird https://t.co/UuIhMWiYIM welche Kombinationen von Hitze und Feuchtigkeit am wahrscheinlichsten tödlich sind und wo diese Bedingungen in Zukunft wahrscheinlich auftreten werden. #Gesundheit https://t.co/GN0S3XPncw",">=40","male"
"1177","Der #Klimawandel ist die größte Herausforderung für die #Gesundheit der Menschen im 21. Jahrhundert!
Mehr darüber in:
Da liegt was in der Luft  - https://t.co/ly3s0m1fKn 
mit Interviews mit Prof. Claudia @Traidl_Hoffmann, Martin Herrmann und Monique Breteler",">=40","male"
"1178","Unter https://t.co/BJfjITpjZq sind außerdem dabei: Lars Werner @xrebellion_hh, Sophie Backsen (Studentin, Klage gegen #Klimaschutzgesetz) und Wiebke Winter (@CDU, @klimaunion).
#Klimawandel #Umwelt #Gesundheit #Innovation #Luftverschmutzung #Startup #Klimaunion #FightEveryCrisis",">=40","male"
"1179","@peteraltmaier Das die Chinesen, sind nicht verschönt, ganz im Gegenteil. Klimawandel lass sich in China viel spüren lassen, mit massive CO2, massiv Wasser Verlust von Trockenheiten, Wochen lange Desert Sturm der bis Beijing und sonst noch wo. Viele Chinisen haben nach Gesundheit Problemen",">=40","male"
"1180","Gesundheit &gt; Familie &gt; Rest.
Viel zu leicht vergessen wir das, in unseren Zoomkonferenzen, gemütlich im warmen.
Unterdessen hocken Freunde in Notunterkünften und verlieren einen großen Teil ihres Hab und Guts und manche auch das Leben. 😟
#Hochwasser #klimawandel #Achtsamkeit",">=40","male"
"1181","@innen_rlp @rlpNews Umwelt und Gesundheit.
Aufmerksamkeit Erde 🌏 🕊 Klimawandel ☀️ 🌪️ ⛈️ 🌧️ ❄️
Katastrophe vermeiden.
Industrie Stoppen",">=40","male"
"1182","Pandemie, ignorante hässlich gefährliche Menschen, Klimawandel, Naturkatastrophen, Gesundheit/Soziales/Bildung im Keller, Unweltverschmutzung, Tierartensterben…

… eigentlich möchte ich nur noch am Meer sitzen und gucken… ich habe nicht das Gefühl was tun zu können.",">=40","female"
"1183","Der Klimawandel ist und bleibt der die größte Gefahr für die Gesundheit des Planeten, der Menschen und ja, auch für den Wohlstand.","30-39","male"
"1184","Jetzt kostenfrei downloaden:
#WIdO-#VersorgungsReport zu 
👉#Klima &amp; #Gesundheit. 
Deutschlandweite Befragung zum Informationsbedarf &amp; 
Schutzverhalten zeigt deutlichen Handlungsbedarf. 
Download➡️https://t.co/8ZGjqvteBy
#Klimawandel #Prävention",">=40","male"
"1185","Eine einfache, sofort umsetzbare Maßnahme für mehr Gesundheitsschutz, Umweltschutz und Klimaschutz: Ein Verbot von Produktion, Vertrieb und Konsum von Rauchtabak. 

Rauchen trägt zum Klimawandel bei - ÖKO-TEST https://t.co/ew0vl70FxH","30-39","female"
"1186","@KatjaTrippel @ClausKleber #klimawandel und #Gesundheit. Der Mensch schafft sich ab. #timetoactnow",">=40","female"
"1187","@maybritillner @ArminLaschet @eckivh @Karl_Lauterbach @HoffmannSpiegel @CKemfert @katjahorneffer #Lauterbach? Ernsthaft? Ist dieser Mann seit gestern vom selbsternannten Gesundheits- und #Corona-Experten zum Klimaexperten mutiert? Und warum gleich zweimal #cdu? Seltsame Zusammenstellung zu solch einem wichtigen Thema. #Flutkatastrophe #klimawandel #illner",">=40","male"
"1188","#Gesundheit, #Impfung, #Klimawandel, #LGBTQI-Rechte... Entdecken Sie im Video die Themen, mit denen sich das Europäische Parlament 🇪🇺 im ersten Halbjahr 2021 beschäftigt hat. 🗓 https://t.co/6CEU625B8P",">=40","male"
"1189","@FedericoGravin1 @tweetofbonapar1 @Matu_d_grosse @carina59475072 @RobertBv40 ... verlieren ihr Hab und Gut, ihr Zuhause, ihre Heimat, ihre Gesundheit. Ihr Leben. Der Klimawandel und somit der Mensch sind mitverantwortlich. Das ist Fakt. Und alles was euch einfällt ist, dies als Grüne Wahlwerbung zu bezeichnen. Das ist widerwärtig.",">=40","male"
"1190","@MichaelH_aus_R @Dark_Shiva144 ...eigenen deutschen Ärztetag nur zu Klimawandel&amp;Gesundheit geben, weil die Folgen des Klimawandels so massiv für unsere Gesundheit sind, dass die Ärzteschaft sich darauf vorbereiten muss.
Leider ist das alles keine Spinnerei :(","30-39","female"
"1191","#Politiker Lauterbach als omnipräsenter #Experte: zuerst Gesundheit, nun auch noch #Klimaschutz &amp; #Klimawandel. Für was alles die #Hochwasserkatastrophe instrumentalisiert wird. https://t.co/VOUhd7EyXu","30-39","male"
"1192","@Karl_Lauterbach Jetzt könnten Sie Superminister werden: Gesundheit und Umwelt 👍🏼 das ist Ihre Zeit 😉 Das Wort „Klimawandel“ besagt schon alles. Wandel und Veränderung sind auf der Erde normal. Da Menschen aber immer alles gerne so hätten, wie es schon immer war, passt da etwas nicht zusammen...",">=40","male"
"1193","Aus aktuellem Anlass: Das #Gesundheitswesen muss sich auf den #Klimawandel vorbereiten &amp; seinen Beitrag zur Bekämpfung leisten! Erstmals hat die #Gesundheitsministerkonferenz 2020 unter dem Vorsitz  von #Berlin einen Beschluss dazu gefasst https://t.co/ZuDQb4sFhH #SPD @spdberlin",">=40","male"
"1194","Wenn man nicht selbst betroffen ist, sieht das alles so weit weg aus. So unwirklich.
Es passiert nur den anderen und man selbst lacht und betreibt Smalltalk.
Plötzlich ist die Familie Obdachlos, man selbst steht kurz davor. Und irgendwie... Gesundheit&gt;Familie&gt;Rest
#klimawandel",">=40","male"
"1195","Ein Gesundheitsökonom der Epidemologe sein will, ein Arzt der lustig sein will, eine Energieexpertin die Klimaforscherin sein will sind die heutigen Experten zum Thema Klimawandel.Ich glaube es läuft gerade ein Wettbewerb beim ZDF welche Redaktion sich am meisten blamiert #illner",">=40","male"
"1196","Hirschhausen: klar und deutlich. #illner

Ist ja durchaus auch nicht erst seit gestern Thema, dass Klimawandel eine Gesundheitsfrage ist - die aber nicht zuerst uns trifft, daher können wir es noch schön weiter ignorieren. Können wir nicht, natürlich, tun es aber.",">=40","male"
"1197",".@eckivh : Wer glaubt, dass Wirtschaft wichtiger ist als Gesundheit, kann ja mal versuchen sein Geld zu zählen, während er die Luft anhält. #Hochwasser #Hitzerekord #Flutwelle #Klimawandel #Laschet #Klimaschutz #illner",">=40","male"
"1198","ZDF: maybritt illner: Thema Klimawandel:
Alles vor den Doppelpunkten für sich gesehen schon schlimm genug, aber jetzt kommts:
Warum werde zu diesem Thema der SPD Gesundheitsexperte Lauterbach und dieser gescheiterte Mediziner Hirschhausen interviewt?
Ich bitte inständig um Hilfe!","30-39","male"
"1199",".@eckivh : Wir sind in einer Situation, die extrem bedrohlich ist. Die Klimakrise ist die größte Gesundheitsgefahr, die wir haben. #Hochwasser #Hitzerekord #Flutwelle #Klimawandel #Laschet #Klimaschutz #illner",">=40","male"
